 -7.44925214  3.  29.  65.624204  16.6507088  14.  1092.09 1
 -7.27937306  3.  29.  40.7919603  20.1707067  129.  1428.3 1
 -6.89417339  3.  29. -44.4410195  20.4206992  219.  993.203 1
 -7.16794257  4.  29. -99.2869763 -6.32930555  206.  898.243 1
 -8.69305992  6.  31.  89.6949042  31.0207109  16.  937.041 1
 -7.86451796  7.  30.  99.1171303 -82.1092882  1.  960.687 1
 -7.2779064  2.  25.  46.3616701  15.8807072  9.  1049.9 2
 -7.66411292  3.  28.  63.3545126 -11.2992914  62.  1131.25 2
 -7.30376845  6.  30. -64.6592088 -40.2293026  151.  968.117 2
 -7.28736432  2.  24. -61.1053497  3.90069779  146.  1293.47 3
 -7.46484606  2.  24.  47.8399578  13.3507073  209.  1084.87 3
 -6.87201622  2.  28. -60.0152999  9.16069787  59.  939.748 4
 -7.5079848  3.  27.  72.2093029  15.5107094  19.  1133.27 4
 -6.8653887  4.  27.  43.7783992  26.4707069  76.  1458.74 5
 -6.99412148  6.  28. -105.274785 -29.1693061  112.  1304.68 5
