 -7.5740121  3.  27. -88.7000505  14.2706953  238.  910.241 1
 -8.50070662  4.  29.  110.495458 -15.1992872  192.  421.722 1
 -7.27884917  4.  29.  116.005439 -15.4292868  314.  957.843 1
 -7.60120931  7.  29. -101.213226 -41.8393057  293.  368.265 1
 -6.9089478  7.  29.  64.3698965  51.8407087  358.  887.53 1
 -7.9674063  12.  30. -152.191758  92.6106898  164.  928.946 1
 -6.7375459  12.  30.  343.661711  16.8107331  290.  874.005 1
 -6.95766725  13.  30. -376.144835 -41.8593298  350.  445.143 1
 -7.42463641  4.  27.  28.4430386 -38.2092944  351.  908.852 2
 -6.94533398  7.  29. -78.0832612  45.0006963  95.  862.224 2
 -7.14260052  7.  29. -178.024452  7.48068756  331.  420.18 2
 -6.67922025  12.  29. -301.991556  67.0406767  72.  469.759 2
 -6.57229153  12.  29. -215.340019  94.0006843  153.  476.344 2
 -7.0275472  12.  29. -112.2332  95.1206933  287.  461.582 2
 -7.0758795  4.  24.  99.4754943  18.0207118  22.  543.593 3
 -7.05373158  7.  26. -2.67566741  50.1307029  349.  507.933 3
 -7.04478026  12.  29.  273.510247  50.240727  400.  828.484 3
 -5.99762014  12.  29.  337.584306  12.6207326  233.  790.51 3
 -7.02084877  3.  27.  54.9626148  24.2607079  212.  438.314 4
 -6.01388721  12.  28. -252.849685 -59.099319  171.  529.647 4
 -7.56514738  12.  28.  171.478542  81.9607181  303.  833.133 5
