  80.9008026  1.  62.7137108  46.7388998  79.8640976  1.
  121.156647  2.  94.8917618  80.3905487  118.77317  1.
  269.308502  3.  147.171951  119.977905  196.352188  1.
  85.1544266  1.  65.7949219  46.7388998  82.4352474  2.
  124.531599  2.  100.330109  85.1544266  120.208763  2.
  269.308502  3.  149.816193  121.156647  196.352188  2.
  85.1544266  1.  65.7949219  46.7388998  82.4352474  3.
  124.531599  2.  100.330109  85.1544266  120.208763  3.
  269.308502  3.  149.816193  121.156647  196.352188  3.
  82.4352474  1.  65.7949219  46.7388998  80.9008026  4.
  124.531599  2.  100.330109  82.4352474  121.156647  4.
  269.308502  3.  149.816193  121.45282  209.100494  4.
