 -6.85733743  1.  30.  79.0183876 -17.49929  97.  492.623 1
 -8.46759402  1.  30.  54.7237014  4.76070791  105.  439.487 1
 -7.54856337  2.  30. -31.0916368  35.2407004  62.  930.302 1
 -7.19331505  3.  29. -99.2571153  31.9006944  199.  424.115 1
 -7.23661143  5.  30.  108.151097  62.2007126  222.  883.066 1
 -7.81065992  7.  30. -299.020046  40.490677  119.  380.381 1
 -7.43128575  7.  30.  263.864046  51.8807262  216.  889.386 1
 -8.0060107  8.  30.  204.822156 -121.709279  140.  378.563 1
 -7.35676953  8.  30. -210.322803  112.190685  167.  880.087 1
 -7.39847997  8.  30.  391.295419  14.1107373  230.  983.255 1
 -7.5850024  1.  29. -50.7424041 -8.42930132  196.  774.589 2
 -7.1538747  2.  29. -108.276158 -11.0593064  59.  858.731 2
