 -137.460   74.000   49.000   34.648  106.000     .652    1.000   56.832   27.000     .375
 -137.430  185.000   27.000   19.092   67.000     .624    2.000   67.785   27.000     .282
 -133.444   82.000   56.000   39.598   54.000     .610    3.000   89.307   28.000     .404
 -142.669  160.000   45.000   31.820   68.000     .609    4.000  110.789   26.000     .393
 -147.593  224.000   65.000   45.962   90.000     .609    5.000  128.285   27.000     .563
 -127.356  115.000   25.000   17.678   68.000     .605    6.000  144.521   26.000     .301
 -138.672  275.000   54.000   38.184   90.000     .639    7.000  154.481   24.000     .491
 -161.995  226.000   54.000   38.184  119.000     .635    8.000  168.285   28.000     .773
 -128.943  248.000    9.000    6.364   98.000     .667    9.000  186.519   24.000    1.179
 -152.600  241.000   74.000   52.326   81.000     .726   10.000  213.740   28.000    1.145
 -134.314  245.000   45.000   31.820   66.000     .755   11.000  239.357   25.000    1.447
 -133.125  136.000   27.000   19.092   84.000     .821   12.000  260.980   26.000    2.775
 -142.276   83.000    2.000    1.414   93.000     .861   13.000  297.778   28.000    3.437
 -139.668  168.000   57.000   40.305   88.000     .794   14.000  338.913   27.000    4.527
 -150.153    1.000  191.000  135.057   99.000     .779   15.000  402.810   28.000    6.387
