  8.  27.  74.9924622  29.
  12.  30.  95.2561417  30.
  7.  30.  124.065689  32.
  9.  23.  151.310776  27.
  11.  27.  177.368637  30.
  5.  27.  191.757721  29.
  10.  28.  226.615112  28.
  9.  28.  269.39975  31.
  8.  27.  348.926971  34.
  6.  28.  491.572571  30.
