 -140.559   89.000   72.000   50.912  105.000     .652    1.000   56.018   26.000     .405
 -141.361  150.000   41.000   28.991   34.000     .618    2.000   74.548   28.000     .395
 -133.584  139.000   52.000   36.770   62.000     .597    3.000   93.291   25.000     .336
 -157.580  112.000   82.000   57.983   78.000     .590    4.000  111.033   26.000     .309
 -127.954    1.000  137.000   96.874  131.000     .589    5.000  120.289   20.000     .349
 -145.689  106.000   64.000   45.255   61.000     .620    6.000  132.332   28.000     .460
 -137.592  155.000   73.000   51.619  107.000     .619    7.000  143.526   25.000     .593
 -147.504  267.000   64.000   45.255   83.000     .644    8.000  161.069   26.000     .634
 -157.315   89.000  112.000   79.196  118.000     .663    9.000  178.969   27.000     .528
 -151.549    1.000  136.000   96.167  113.000     .696   10.000  194.129   25.000    1.104
 -143.515    1.000   55.000   38.891  116.000     .732   11.000  205.665   26.000    1.211
 -137.260  242.000   62.000   43.841   94.000     .759   12.000  234.442   25.000    1.635
 -154.592  398.000   35.000   24.749   83.000     .817   13.000  254.788   28.000    3.101
 -138.440  116.000  111.000   78.489   99.000     .764   14.000  292.824   26.000    6.148
 -142.943    1.000  112.000   79.196   83.000     .787   15.000  332.844   28.000   13.051
