  81.4152069  1.  64.0005798  48.0160917  80.6393967  1.
  135.699112  2.  102.124794  81.4152069  134.217957  1.
  175.193649  3.  149.258163  134.223862  167.614426  1.
  213.600922  4.  192.969009  169.401932  207.72644  1.
  284.977631  5.  223.70195  208.984512  265.4552  1.
  487.636627  6.  310.137665  272.829041  419.556122  1.
  81.4152069  1.  64.0005798  48.0160917  80.6393967  2.
  135.699112  2.  104.722404  81.4152069  134.217957  2.
  175.193649  3.  149.258163  134.223862  167.614426  2.
  213.600922  4.  192.969013  169.401932  207.72644  2.
  284.977631  5.  223.216324  208.984512  262.8172  2.
  487.636627  6.  310.137665  265.4552  419.556122  2.
  81.4152069  1.  64.0005798  48.0160917  80.6393967  3.
  135.699112  2.  104.722404  81.4152069  134.217957  3.
  175.193649  3.  149.258163  134.223862  167.614426  3.
  213.484711  4.  192.969013  169.401932  207.72644  3.
  280.530365  5.  223.216324  208.984512  259.736908  3.
  487.636627  6.  307.369476  262.8172  415.31543  3.
