  72.7420883  1.  58.6665344  47.9238841  71.3637466  1.
  96.7392349  2.  83.7974777  72.0591049  93.3536072  1.
  113.163109  3.  102.176109  95.4112543  111.459732  1.
  136.993301  4.  120.812317  111.780823  131.112091  1.
  156.168304  5.  139.013489  131.214783  149.94841  1.
  174.276779  6.  157.758347  150.130234  165.030075  1.
  199.157837  7.  177.053207  165.047318  189.458267  1.
  228.528915  8.  200.107254  192.432251  212.917084  1.
  254.853134  9.  228.353531  214.319839  235.905457  1.
  291.073822  10.  253.735611  236.703491  273.507202  1.
  336.34082  11.  289.4617  274.173676  306.922241  1.
  398.207428  12.  327.216431  307.118011  352.39743  1.
  592.685425  13.  384.098633  352.885468  428.642303  1.
  72.7420883  1.  58.6665344  47.9238841  71.3637466  2.
  96.6178513  2.  83.7974777  72.0591049  93.3536072  2.
  113.163109  3.  101.538795  95.4112543  111.459732  2.
  136.774658  4.  120.812317  111.780823  131.112091  2.
  154.667831  5.  139.013489  131.214783  149.871398  2.
  174.276779  6.  157.471684  149.94841  164.49971  2.
  199.157837  7.  176.213687  165.030075  189.458267  2.
  228.353531  8.  200.107252  192.432249  212.917084  2.
  254.853134  9.  227.22229  214.319839  234.534241  2.
  291.073822  10.  253.40715  235.905457  273.131989  2.
  336.34082  11.  289.4617  273.507202  306.922241  2.
  398.207428  12.  325.06662  307.118011  351.672028  2.
  592.685404  13.  384.098633  352.39743  427.760529  2.
  72.7420883  1.  58.6665344  47.9238841  71.3637466  3.
  96.6178513  2.  83.7974777  72.0591049  93.3536072  3.
  113.163109  3.  100.635306  95.4112543  111.459732  3.
  136.774658  4.  120.812317  111.780823  131.112091  3.
  154.667831  5.  139.013489  131.214783  149.871398  3.
  174.276779  6.  157.471684  149.94841  163.284747  3.
  199.157837  7.  176.213687  164.49971  189.458267  3.
  227.22229  8.  200.107252  192.432249  210.626773  3.
  253.898926  9.  226.546097  212.917084  234.375366  3.
  290.169525  10.  251.779953  234.534241  272.083801  3.
  336.34082  11.  287.745239  272.265045  306.922241  3.
  398.207428  12.  325.06662  307.118011  351.672028  3.
  592.685404  13.  384.098633  352.39743  427.760529  3.
  72.7420883  1.  58.6665344  47.9238841  71.3637466  4.
  96.2235794  2.  83.7974777  72.0591049  93.3536072  4.
  114.566885  3.  100.635306  95.4112543  111.780823  4.
  136.774658  4.  120.812317  111.98613  131.112091  4.
  154.667831  5.  139.013489  131.214783  149.871398  4.
  175.609709  6.  157.471684  149.94841  164.49971  4.
  200.107252  7.  177.053207  165.030075  192.432249  4.
  228.353528  8.  200.107252  193.012421  207.198593  4.
  254.853129  9.  226.26062  210.626773  233.894806  4.
  290.169525  10.  251.365555  234.375366  268.834724  4.
  337.743697  11.  285.533112  272.034485  305.139069  4.
  398.207428  12.  324.939789  306.922241  349.165996  4.
  592.685404  13.  381.214355  350.933685  417.497375  4.
