  85.0936356  1.  63.6012755  45.6072422  83.5280762  1.
  123.343094  2.  97.7365265  85.0936356  117.992691  1.
  294.435425  3.  151.309387  121.22554  210.722229  1.
  83.5280762  1.  63.6012755  45.6072422  82.1551971  2.
  123.343094  2.  97.7365265  83.5280762  121.22554  2.
  294.435425  3.  155.44864  122.13445  217.436981  2.
  82.1551971  1.  63.5794296  45.6072422  81.1472855  3.
  123.343094  2.  97.7365265  82.1551971  121.22554  3.
  294.435425  3.  155.44864  122.13445  217.436981  3.
  82.1551971  1.  63.5794296  45.6072422  81.1472855  4.
  123.343094  2.  95.9476929  82.1551971  121.22554  4.
  294.435425  3.  155.44864  122.13445  217.436981  4.
