 -167.216   46.000   94.000   66.468   73.000     .095    1.000   68.090   34.000     .659
 -171.824  174.000   88.000   62.225   39.000     .108    2.000  113.287   34.000    1.210
 -175.873  208.000   87.000   61.518   97.000     .190    3.000  164.463   35.000   15.693
