 -8.20564796  1.  30.  60.114225 -1.13929162  71.  1498.42 1
 -6.54718072  3.  30.  80.0487091 -15.7492899  13.  1115.83 1
 -7.03978221  3.  30.  87.8283834 -12.3292892  214.  1107.01 1
 -6.87434589  5.  27. -35.6907472 -35.5993  44.  982.044 1
 -6.8987904  5.  27. -43.0373945  37.9406993  237.  978.065 1
 -7.65929263  7.  30. -1.63040457 -53.569297  72.  1393.86 1
 -7.5333051  8.  31.  99.8040114 -82.2492882  69.  1489.42 1
 -7.16308999  1.  29.  46.0779593  6.13070715  27.  1429.13 2
 -7.17825355  5.  26. -87.3262849 -26.7493045  165.  970.23 2
 -7.0242188  8.  30. -6.05034452  57.1007026  133.  1005.16 2
 -7.61439905  1.  29.  53.0363625  11.7907077  160.  1464.82 3
 -6.97919168  5.  29.  28.9955232  38.7607056  174.  1065.75 3
 -6.5236147  5.  29. -42.57449 -35.1493006  252.  1307.4 4
 -6.65037077  5.  28.  63.5635655 -35.6392913  126.  1385.24 5
 -7.08383267  1.  28. -61.7772979 -4.42930228  101.  996.386 6
