   3.6404  -5.4560   624.51      .58      .59      .41    -4.18     1.00   -55.66    22.46      .00
   3.6425  -5.4526   731.82      .63      .84      .16    -5.26     1.00    61.22     9.92      .00
   3.6405  -5.4504   702.02      .67     1.00      .00    -4.77     1.00   -46.46     2.12      .00
   3.6404  -5.4499   721.97      .66     1.00      .00    -5.16     1.00   -53.97      .26      .00
   3.6426  -5.4536   786.31      .61      .93      .07    -7.20     1.00    66.16    13.69      .00
   3.6399  -5.4455   620.63      .61      .57      .43    -4.14     1.00   -82.46   -15.37      .00
   3.6406  -5.4429   637.18      .57      .60      .40    -4.13     1.00   -43.46   -24.97      .00
   3.6401  -5.4518   839.20      .63     1.00      .00    -9.91     1.00   -70.18     7.18      .00
   3.6400  -5.4517   755.59      .63     1.00      .00    -6.11     1.00   -73.87     6.79      .00
   3.6427  -5.4438   762.92      .59      .66      .34    -6.00     1.00    71.49   -21.50      .00
   3.6423  -5.4484   674.95      .66      .52      .48    -3.86     1.00    48.96    -4.88      .00
   3.6402  -5.4434   592.45      .59      .59      .41    -4.64     1.00   -63.91   -23.09      .00
   3.6424  -5.4540   730.18      .61      .65      .35    -4.99     1.00    54.23    15.02      .00
   3.6429  -5.4518   659.54      .63      .39      .61    -3.54     1.00    81.08     7.27      .00
   3.6403  -5.4564   481.29      .58      .49      .51    -8.65     1.00   -57.67    23.81      .00
   3.6428  -5.4493   835.58      .64     1.00      .00    -9.69     1.00    75.94    -1.63      .00
   3.6423  -5.4486   722.46      .67      .99      .01    -5.15     1.00    47.96    -4.37      .00
   3.6423  -5.4438   601.78      .58      .59      .41    -4.48     1.00    48.15   -21.73      .00
   3.6404  -5.4569   672.79      .57      .60      .40    -4.11     1.00   -53.16    25.68      .00
   3.6405  -5.4531   683.91      .63      .60      .40    -4.11     1.00   -47.23    12.01      .00
   3.6426  -5.4524   914.30      .63     1.00      .00   -15.23     1.00    67.73     9.44      .00
   3.6400  -5.4471   463.28      .62     1.00      .00   -10.34     1.00   -74.57    -9.86      .00
   3.6431  -5.4478   823.77      .63     1.00      .00    -9.04     1.00    91.93    -7.12      .00
   3.6403  -5.4523   684.04      .63      .57      .43    -4.05     1.00   -59.87     9.14      .00
   3.6404  -5.4460   654.28      .62      .57      .43    -3.94     1.00   -55.24   -13.57      .00
   3.6406  -5.4566   657.85      .57      .61      .39    -4.08     1.00   -43.59    24.40      .00
   3.6400  -5.4505   525.72      .63     1.00      .00    -7.13     1.00   -75.72     2.40      .00
   3.6432  -5.4492   547.85      .63     1.00      .00    -6.30     1.00    95.09    -2.28      .00
   3.6430  -5.4529   682.75      .62      .54      .46    -4.02     1.00    86.65    11.14      .00
   3.6402  -5.4517   706.51      .64      .84      .16    -4.72     1.00   -62.75     6.69      .00
   3.6399  -5.4428   698.99      .59      .53      .47    -4.62     2.00   -77.74   -25.21      .00
   3.6434  -5.4460   393.54      .63     1.00      .00    -8.26     2.00   105.60   -13.72      .00
   3.6406  -5.4580   697.33      .56      .53      .47    -4.68     2.00   -40.72    29.56      .00
