          61.000         121.000          71.000         121.000          50.205          85.560           1.000         291.000
          51.000         141.000          91.000         161.000          64.347         113.844          11.000         291.000
          81.000         141.000          71.000         121.000          50.205          85.560          11.000         291.000
          51.000         121.000          71.000         111.000          50.205          78.489          11.000         291.000
         101.000         221.000          71.000         121.000          50.205          85.560          11.000         231.000
          81.000         181.000          71.000         111.000          50.205          78.489          11.000         111.000
         101.000         191.000          71.000         111.000          50.205          78.489          11.000         231.000
         171.000         271.000          71.000         111.000          50.205          78.489           1.000         231.000
