   3.6402  -5.4490  1181.25      .08      .20      .80    -4.85     1.00   -61.28    -2.95      .00
   3.6404  -5.4525  1104.18      .10      .07      .93    -6.64     1.00   -51.35     9.61      .00
   3.6423  -5.4490  1364.09      .10     1.00      .00   -12.74     1.00    48.33    -3.02      .00
   3.6422  -5.4508  1272.51      .11      .63      .37    -6.62     1.00    45.50     3.47      .00
   3.6422  -5.4457  1274.11      .11      .09      .91    -4.68     1.00    45.02   -14.83      .00
   3.6403  -5.4463  1113.69      .09      .05      .95    -5.78     1.00   -55.77   -12.58      .00
   3.6400  -5.4492  1098.38      .08     1.00      .00    -9.85     1.00   -72.54    -2.31      .00
   3.6404  -5.4472  1030.83      .09      .06      .94   -12.46     1.00   -53.00    -9.42      .00
   3.6422  -5.4439  1240.19      .11      .15      .85    -4.32     1.00    44.42   -21.18      .00
   3.6405  -5.4503  1137.41      .10     1.00      .00    -7.57     1.00   -49.26     1.74      .00
   3.6425  -5.4458  1303.91      .09      .05      .95    -5.59     1.00    61.59   -14.51      .00
   3.6404  -5.4510  1047.84      .10     1.00      .00   -13.58     1.00   -51.35     4.33      .00
   3.6424  -5.4475  1172.10      .09      .09      .91    -4.15     1.00    53.87    -8.28      .00
   3.6404  -5.4465   981.63      .09      .00     1.00   -14.85     1.00   -55.07   -11.72      .00
   3.6422  -5.4447  1334.99      .11      .01      .99    -5.92     1.00    42.15   -18.34      .00
   3.6425  -5.4490  1227.77      .09      .06      .94    -3.43     1.00    57.32    -2.94      .00
   3.6404  -5.4490  1146.53      .09      .99      .01    -7.28     1.00   -54.30    -2.96      .00
   3.6422  -5.4488  1239.84      .10      .11      .89    -4.00     1.00    45.62    -3.61      .00
   3.6426  -5.4514  1346.17      .08     1.00      .00   -11.45     1.00    63.67     5.77      .00
   3.6404  -5.4466  1174.29      .10      .10      .90    -4.18     1.00   -51.04   -11.63      .00
   3.6424  -5.4443  1386.62      .10      .00     1.00    -7.87     1.00    54.41   -19.74      .00
   3.6403  -5.4474  1053.75      .09      .35      .65   -12.07     1.00   -58.07    -8.59      .00
   3.6399  -5.4493  1122.14      .08     1.00      .00    -8.53     1.00   -80.98    -1.67      .00
   3.6401  -5.4513  1225.07      .08      .05      .95    -3.32     1.00   -71.29     5.46      .00
   3.6424  -5.4506  1288.50      .09     1.00      .00    -7.87     1.00    54.47     2.73      .00
   3.6402  -5.4523  1159.10      .08      .09      .91    -4.57     1.00   -62.90     9.11      .00
   3.6406  -5.4461  1051.05      .11      .00     1.00    -7.59     1.00   -43.11   -13.47      .00
   3.6401  -5.4515  1252.70      .08      .12      .88    -4.65     1.00   -67.00     6.08      .00
   3.6425  -5.4532  1236.98      .09      .10      .90    -4.03     1.00    57.32    12.29      .00
   3.6423  -5.4464  1166.34      .10      .10      .90    -4.31     1.00    50.90   -12.19      .00
   3.6405  -5.4441  1110.12      .10      .03      .97    -5.36     1.00   -48.28   -20.37      .00
   3.6405  -5.4545  1181.72      .10      .13      .87    -4.23     1.00   -48.23    16.82      .00
   3.6402  -5.4499  1142.63      .08     1.00      .00    -7.52     1.00   -61.73      .42      .00
   3.6405  -5.4547  1142.88      .10      .08      .92    -4.74     1.00   -48.91    17.53      .00
   3.6424  -5.4454  1418.60      .09      .00     1.00   -10.50     1.00    55.43   -15.72      .00
   3.6424  -5.4488  1264.63      .09      .74      .26    -6.69     1.00    56.25    -3.47      .00
   3.6402  -5.4405  1132.31      .11      .06      .94    -5.07     2.00   -63.43   -33.63      .00
   3.6406  -5.4411  1229.07      .12      .16      .84    -4.08     2.00   -42.16   -31.46      .00
   3.6397  -5.4485  1122.89      .08     1.00      .00    -8.76     2.00   -89.12    -4.55      .00
   3.6402  -5.4404  1214.79      .11      .15      .85    -3.97     2.00   -63.69   -33.97      .00
   3.6398  -5.4564  1127.49      .09      .07      .93    -5.69     2.00   -86.28    23.63      .00
   3.6404  -5.4396  1093.61      .12      .02      .98    -6.18     2.00   -52.33   -36.82      .00
   3.6423  -5.4429  1357.78      .11      .01      .99    -7.83     2.00    50.93   -24.98      .00
   3.6404  -5.4571  1184.77      .10      .13      .87    -4.07     2.00   -54.19    26.35      .00
   3.6404  -5.4431  1147.51      .10      .08      .92    -4.70     2.00   -52.83   -24.12      .00
   3.6434  -5.4503  1359.78      .08     1.00      .00   -13.51     2.00   108.61     1.75      .00
   3.6432  -5.4466  1382.66      .08     1.00      .00   -15.94     2.00    96.34   -11.67      .00
   3.6400  -5.4413  1034.04      .10      .00     1.00    -9.92     2.00   -72.48   -30.71      .00
   3.6426  -5.4443  1272.20      .09      .08      .92    -4.76     2.00    63.98   -19.91      .00
   3.6396  -5.4473  1032.70      .08     1.00      .00   -16.59     2.00   -95.32    -8.95      .00
   3.6419  -5.4607  1305.78      .14      .04      .96    -5.41     2.00    28.40    39.15      .00
   3.6434  -5.4490  1355.34      .08     1.00      .00   -13.08     2.00   107.70    -2.84      .00
   3.6437  -5.4464  1460.97      .09     1.00      .00   -26.66     2.00   123.40   -12.08      .00
   3.6406  -5.4424  1105.11      .11      .03      .97    -5.86     2.00   -44.47   -26.56      .00
   3.6399  -5.4475  1025.97      .08     1.00      .00   -17.41     2.00   -82.13    -8.38      .00
   3.6430  -5.4424  1354.66      .09      .02      .98    -8.90     2.00    84.21   -26.66      .00
   3.6428  -5.4415  1331.03      .10      .02      .98    -6.87     2.00    74.94   -29.93      .00
   3.6406  -5.4421  1029.79      .12      .00     1.00    -9.02     2.00   -40.71   -27.85      .00
   3.6407  -5.4417  1237.33      .12      .15      .85    -4.14     2.00   -38.44   -28.99      .00
   3.6423  -5.4557  1178.62      .10      .12      .88    -4.12     2.00    49.57    21.32      .00
   3.6422  -5.4560  1282.36      .11      .07      .93    -4.92     2.00    44.75    22.38      .00
   3.6400  -5.4465  1078.15      .08      .89      .11   -11.82     2.00   -75.49   -11.78      .00
   3.6418  -5.4386  1246.41      .14      .17      .83    -4.27     2.00    20.63   -40.22      .00
   3.6407  -5.4406  1155.63      .13      .11      .89    -4.53     2.00   -35.20   -33.27      .00
   3.6429  -5.4544  1352.02      .08      .25      .75   -11.38     2.00    79.62    16.41      .00
   3.6419  -5.4392  1281.22      .14      .09      .91    -4.84     2.00    27.76   -38.07      .00
   3.6405  -5.4561  1104.36      .11      .03      .97    -6.02     2.00   -46.82    22.54      .00
   3.6437  -5.4463  1286.04      .10      .93      .07    -7.82     2.00   125.10   -12.53      .00
   3.6391  -5.4475  1143.43      .09     1.00      .00    -7.52     2.00  -123.91    -8.37      .00
   3.6432  -5.4516  1367.66      .08     1.00      .00   -14.34     2.00    98.70     6.49      .00
   3.6398  -5.4568  1187.49      .09      .10      .90    -3.90     2.00   -87.48    25.26      .00
   3.6402  -5.4412  1184.40      .10      .12      .88    -4.07     2.00   -66.21   -31.00      .00
   3.6431  -5.4571  1335.13      .09      .04      .96    -7.90     2.00    89.59    26.13      .00
   3.6413  -5.4321  1136.27      .20      .00     1.00    -5.04     3.00    -6.99   -63.81      .00
   3.6430  -5.4194  1217.14      .61      .84      .16    -3.47     3.00    87.93  -109.60      .00
   3.6431  -5.4395  1229.78      .11      .22      .78    -4.12     3.00    90.89   -37.03      .00
   3.6410  -5.4620  1230.91      .15      .30      .70    -4.24     3.00   -21.70    43.90      .00
   3.6420  -5.4343  1260.46      .17      .07      .93    -4.72     3.00    32.68   -55.75      .00
   3.6436  -5.4556  1318.38      .10      .00     1.00    -7.34     3.00   121.38    20.83      .00
   3.6447  -5.4342  1214.24      .32      .55      .45    -3.67     3.00   178.12   -56.25      .00
   3.6400  -5.4344  1028.64      .17      .00     1.00    -7.30     3.00   -75.34   -55.39      .00
   3.6420  -5.4640  1408.08      .16      .00     1.00    -7.47     3.00    31.47    51.11      .00
   3.6420  -5.4620  1357.10      .14      .00     1.00    -6.18     3.00    34.85    43.83      .00
   3.6401  -5.4401  1149.45      .11      .01      .99    -4.74     3.00   -67.82   -35.02      .00
   3.6411  -5.4676  1035.92      .21      .00     1.00    -6.84     3.00   -13.92    64.05      .00
   3.6441  -5.4482  1199.91      .11      .08      .92    -2.89     3.00   144.85    -5.73      .00
   3.6432  -5.4592  1274.62      .11      .01      .99    -4.77     3.00    96.09    33.86      .00
   3.6408  -5.4388  1171.85      .14      .12      .88    -4.52     3.00   -33.44   -39.52      .00
   3.6437  -5.4550  1303.75      .10      .00     1.00    -6.95     3.00   123.47    18.57      .00
   3.6420  -5.4649  1172.91      .17      .16      .84    -4.52     3.00    32.22    54.45      .00
   3.6438  -5.4581  1363.84      .12      .00     1.00    -8.86     3.00   131.70    29.71      .00
   3.6392  -5.4428  1177.09      .11      .09      .91    -4.12     3.00  -118.04   -25.31      .00
   3.6417  -5.4643  1303.50      .17      .00     1.00    -5.23     3.00    17.14    52.16      .00
   3.6443  -5.4382  1376.25      .19      .00     1.00    -8.80     3.00   156.43   -41.83      .00
   3.6412  -5.4365  1072.65      .16      .00     1.00    -5.96     3.00    -7.38   -47.75      .00
   3.6391  -5.4608  1144.83      .14      .01      .99    -4.83     3.00  -124.24    39.62      .00
   3.6385  -5.4462   961.41      .13      .69      .31   -68.80     3.00  -157.03   -12.93      .00
   3.6409  -5.4365  1073.85      .15      .00     1.00    -5.95     3.00   -25.88   -47.76      .00
   3.6409  -5.4286  1181.83      .27      .39      .61    -4.30     3.00   -23.67   -76.32      .00
   3.6412  -5.4373  1180.25      .15      .22      .78    -4.40     3.00    -9.37   -45.04      .00
   3.6444  -5.4769  1390.66      .61      .00     1.00    -8.18     3.00   160.89    97.71      .00
   3.6410  -5.4637  1249.80      .16      .14      .86    -4.56     3.00   -19.80    49.92      .00
   3.6423  -5.4647  1300.27      .16      .00     1.00    -5.19     3.00    50.44    53.68      .00
   3.6428  -5.4353  1321.09      .16      .00     1.00    -5.56     3.00    77.70   -52.24      .00
   3.6438  -5.4677  1365.59      .26      .00     1.00    -6.95     3.00   129.91    64.48      .00
   3.6446  -5.4494  1368.45      .15     1.00      .00   -30.78     3.00   170.75    -1.40      .00
   3.6405  -5.4386  1174.63      .13      .13      .87    -4.46     3.00   -49.64   -40.24      .00
   3.6438  -5.4533  1103.35      .10      .01      .99   -12.35     3.00   130.07    12.69      .00
   3.6397  -5.4608  1042.50      .12      .00     1.00    -7.42     3.00   -92.81    39.47      .00
