 -7.37211871  2.  28.  67.2966122 -7.07929099  14.  1114.1 1
 -7.66870865  2.  28.  57.993852  10.0207082  127.  1484.15 1
 -6.89599891  5.  28. -82.8764949  27.0006959  34.  1306.01 1
 -8.078624  6.  28. -32.0472979  41.0007003  20.  1414.89 1
 -7.510399  6.  28. -129.82332 -3.46930822  22.  1297.39 1
 -7.18300862  7.  28.  79.660467  40.9307101  25.  1102.7 1
 -7.75570075  7.  28.  33.1466811 -44.019294  248.  999.076 1
 -7.20972606  8.  30. -99.3765749  55.3306944  169.  943.821 1
 -7.13221234  2.  26. -66.047907  4.33069736  176.  934.424 2
 -7.05670674  4.  29.  95.5483269  13.5507115  158.  1088.35 2
 -6.75870671  2.  28. -59.0148428  9.74069797  125.  971.095 3
 -7.04714961  4.  28. -83.2497963 -12.4893042  201.  1282.37 3
