 -7.60083039  2.  29. -46.0387645  19.4906991  364.  405.5 1
 -7.40269563  4.  30. -27.612435  36.7107007  37.  412.359 1
 -7.19665134  7.  30. -184.594618  2.66068698  323.  404.926 1
 -7.30949665  7.  30. -151.415273 -33.1493101  399.  401.744 1
 -7.66644295  8.  29. -33.4210621  64.6807002  142.  420.664 1
 -7.93358561  9.  28.  207.047039  33.2407212  196.  407.131 1
 -7.71409968  10.  28.  8.68773115  87.5207039  286.  436.51 1
 -6.9345126  12.  29. -215.384801 -80.8193157  335.  423.052 1
 -7.62506835  13.  30. -388.075668  36.4106692  108.  959.626 1
 -7.51857695  4.  29.  80.4518798 -32.1692899  186.  449.192 2
 -7.36852536  7.  28.  73.2844268 -48.6492905  151.  437.806 2
 -7.54885355  10.  27.  276.003927 -.179272746  330.  860.501 2
 -7.00832533  12.  29.  337.539506  54.5307326  163.  431.273 2
 -6.65875752  12.  29.  343.392928  40.6207331  235.  881.539 2
 -6.5057681  12.  29. -103.617305 -102.699306  369.  455.877 2
 -7.26115613  5.  29. -113.054464  24.4706932  341.  431.389 3
 -8.44724736  7.  29.  76.733756  46.2907098  396.  904.991 3
 -7.72202257  13.  29. -423.479902 -6.4793339  131.  854.838 3
 -7.0565245  5.  25. -131.182151  18.9206916  91.  471.648 4
 -6.91582053  7.  28. -45.3369544  56.3506991  68.  815.914 4
 -6.5368155  12.  28.  97.5343003  114.080712  158.  835.033 4
