 -7.24842576  1.  29.  66.4604085  .450708935  75.  1440.11 1
 -7.24738386  3.  28. -82.7122372 -12.5893041  174.  915.106 1
 -7.39946618  4.  28.  88.5301937  21.1207108  170.  1067.05 1
 -7.10289548  5.  28. -105.797414 -14.7993061  29.  1266.63 1
 -8.27482978  5.  28. -37.1690408  34.6906999  50.  916.323 1
 -7.4434713  6.  30.  10.6139963 -47.239296  14.  973.451 1
 -7.54368668  6.  30. -18.0408891 -51.5092985  105.  953.478 1
 -7.72816851  7.  31. -167.3778  59.3206885  2.  1527.06 1
 -7.8796975  7.  31.  122.26202  91.9907138  4.  1608.08 1
 -6.9063113  5.  28. -51.9519098 -34.7893014  205.  989.002 2
 -7.16192223  6.  28. -26.5671824  50.6307008  92.  1012.23 2
 -7.2557229  7.  29. -146.353268  85.3706903  13.  1439.69 2
 -6.89970614  6.  27.  48.9897345  42.8107074  145.  1363.63 3
 -6.72972151  5.  29.  30.3842242 -37.3292942  185.  1344.3 4
 -6.52868691  6.  29.  131.923159  15.9607146  31.  1142.21 4
 -6.91331108  5.  28. -69.183671  34.7806971  107.  1259.36 5
 -6.71011798  5.  28.  100.998582 -26.7992881  139.  1372.73 5
 -7.00155126  5.  28.  64.1608476  29.3207087  87.  1136.27 6
 -6.58823603  6.  25. -120.849067 -21.1293075  184.  971.306 7
