 -143.139   94.000   76.000   53.740   49.000     .094    1.000   60.892   30.000     .553
 -163.343   88.000  109.000   77.075   43.000     .092    2.000   86.779   30.000     .496
 -147.994  105.000  108.000   76.368   11.000     .102    3.000  112.043   27.000     .614
 -158.835  109.000   97.000   68.589   84.000     .125    4.000  132.521   31.000     .907
 -156.234  198.000   84.000   59.397   27.000     .185    5.000  173.986   31.000    5.919
