  74.252533  1.  63.2823257  48.2873264  73.9226761  1.
  94.9121399  2.  81.6789627  74.252533  93.5927811  1.
  123.117455  3.  109.007507  93.8187637  121.023415  1.
  160.755249  4.  135.492035  121.189183  158.648499  1.
  514.727722  5.  186.066757  158.755112  269.215149  1.
  73.9226761  1.  62.4091759  48.2873264  72.7476611  2.
  94.9054413  2.  80.4349899  73.8024571  92.1081772  2.
  122.376778  3.  105.641716  92.9817886  115.264801  2.
  159.881943  4.  130.668564  115.441147  148.241699  2.
  514.727722  5.  172.176132  148.629745  226.742233  2.
  73.9226761  1.  62.4091759  48.2873264  72.7476611  3.
  94.9054413  2.  80.4349899  73.8024571  92.1081772  3.
  121.980179  3.  104.868881  92.9817886  114.413086  3.
  159.881943  4.  128.460815  115.021156  142.163605  3.
  514.727722  5.  168.545517  142.210953  225.412216  3.
  73.8919525  1.  62.4091759  48.2873264  72.7476611  4.
  93.8187637  2.  80.0771561  73.8024571  90.7617798  4.
  121.189183  3.  104.552376  91.6101303  113.872108  4.
  159.018158  4.  126.647092  114.413086  141.648407  4.
  514.727722  5.  166.958619  142.163605  214.137939  4.
  73.8919525  1.  62.4091759  48.2873264  72.7476611  5.
  93.8187637  2.  80.0771561  73.8024571  90.7617798  5.
  121.023415  3.  104.552376  91.6101303  113.872108  5.
  158.881897  4.  124.490583  114.413086  137.001526  5.
  514.727722  5.  159.881943  137.488144  205.850398  5.
