   3.6408  -5.4384   722.10      .55      .55      .45    -4.72     1.00   -33.08   -41.14      .00
   3.6428  -5.4485   661.01      .63      .30      .70    -3.48     1.00    75.70    -4.64      .00
   3.6402  -5.4511   609.24      .64      .87      .13    -4.75     1.00   -63.73     4.79      .00
   3.6433  -5.4519   620.80      .63      .68      .32    -4.42     1.00   101.22     7.41      .00
   3.6410  -5.4382   506.76      .54      .42      .58    -6.32     1.00   -23.28   -41.69      .00
   3.6431  -5.4500   725.53      .63     1.00      .00    -5.22     1.00    89.71      .72      .00
   3.6406  -5.4423   609.66      .56      .58      .42    -4.46     1.00   -40.50   -27.09      .00
   3.6403  -5.4504   581.89      .65     1.00      .00    -5.22     1.00   -58.75     2.22      .00
   3.6431  -5.4490   545.36      .63     1.00      .00    -5.97     1.00    92.31    -3.05      .00
   3.6401  -5.4543   642.50      .61      .53      .47    -4.10     1.00   -70.48    16.28      .00
   3.6395  -5.4440   724.24      .62      .67      .33    -4.82     1.00  -100.05   -20.84      .00
   3.6425  -5.4566   644.59      .58      .57      .43    -4.22     1.00    59.35    24.61      .00
   3.6424  -5.4514   748.40      .65      .99      .01    -5.58     1.00    53.22     5.88      .00
   3.6428  -5.4489   743.05      .63     1.00      .00    -5.51     1.00    74.14    -3.29      .00
   3.6437  -5.4465   727.46      .65      .97      .03    -5.19     1.00   125.92   -11.91      .00
   3.6399  -5.4580   827.69      .59      .71      .29    -7.64     1.00   -81.82    29.57      .00
   3.6432  -5.4444   633.28      .62      .53      .47    -4.12     1.00    97.03   -19.57      .00
   3.6431  -5.4482   570.46      .63     1.00      .00    -5.45     1.00    92.91    -5.60      .00
   3.6402  -5.4458   738.17      .61      .70      .30    -5.10     1.00   -62.46   -14.40      .00
   3.6432  -5.4557   837.25      .62      .98      .02    -8.29     1.00    98.49    21.18      .00
   3.6399  -5.4413   733.58      .59      .59      .41    -4.90     1.00   -78.77   -30.62      .00
   3.6400  -5.4583   628.40      .58      .58      .42    -4.28     1.00   -75.89    30.63      .00
   3.6424  -5.4491   656.27      .66      .25      .75    -3.27     1.00    53.05    -2.41      .00
   3.6425  -5.4464   630.31      .62      .54      .46    -4.15     1.00    60.26   -12.34      .00
   3.6422  -5.4531   546.21      .63      .75      .25    -5.66     1.00    44.88    12.05      .00
   3.6405  -5.4533   673.51      .63      .57      .43    -4.17     1.00   -47.41    12.66      .00
   3.6429  -5.4530   727.94      .62      .84      .16    -5.10     1.00    83.63    11.37      .00
