 -8.01184228  1.  29. -45.3817436 -28.9493009  24.  886.519 1
 -6.97483911  1.  29. -46.1134236 -2.31930091  161.  435.769 1
 -8.51847846  3.  29. -161.509441 -4.16931099  46.  977.574 1
 -7.89710926  5.  30.  194.996755  45.5007201  10.  964.901 1
 -7.39499222  5.  30. -56.7003569  63.2906981  176.  416.639 1
 -8.19378073  6.  30. -158.239299  107.860689  100.  361.451 1
 -7.54795003  6.  30. -267.632571  69.0406797  113.  392.108 1
 -7.56441509  5.  26. -116.055839  56.940693  138.  452.99 2
 -7.15216131  6.  29. -147.413454  79.9406902  127.  471.106 2
 -6.65533864  6.  29.  21.2158434  98.380705  130.  848.869 2
 -6.89295325  6.  29. -114.353573  100.970693  136.  480.341 2
 -10.1852546  5.  28. -180.831707  31.8206873  125.  317.518 3
 -7.27520787  6.  28. -184.714069 -66.109313  88.  849.552 3
