  75.2575302  1.  63.1389236  45.1205781  74.9758835  1.
  103.915466  2.  85.7774582  75.1369705  96.5147781  1.
  124.433907  3.  112.428322  96.8317719  120.584129  1.
  155.917572  4.  133.048935  122.239296  143.606519  1.
  453.576202  5.  165.405182  143.973831  197.806656  1.
  75.1369705  1.  63.1389236  45.1205781  74.9758835  2.
  103.915466  2.  85.7774582  75.1369705  96.3840256  2.
  124.433907  3.  112.428322  96.5147781  120.584129  2.
  155.699142  4.  133.048935  122.239296  143.606519  2.
  453.576202  5.  162.046448  143.973831  196.466812  2.
  75.1369705  1.  63.1389236  45.1205781  74.9758835  3.
  105.041682  2.  86.433361  75.1369705  98.0939331  3.
  124.433907  3.  113.504608  98.1546478  122.239296  3.
  155.699142  4.  133.218506  122.908348  143.973831  3.
  453.576202  5.  165.405185  144.547348  197.806656  3.
