  86.7840118  1.  69.2787323  45.5758102  84.743927  1.
  115.323944  2.  96.4525986  86.7840118  112.244591  1.
  153.202347  3.  129.215988  113.959058  151.398026  1.
  204.241287  4.  165.132233  151.405823  192.671448  1.
  266.169739  5.  217.029099  194.278687  245.110901  1.
  476.842377  6.  296.302368  247.176041  388.712158  1.
  84.743927  1.  69.1834106  45.5758102  81.8903503  2.
  115.120796  2.  95.9702072  84.6936035  108.624596  2.
  152.162247  3.  128.486023  110.844696  150.433594  2.
  204.241287  4.  161.853592  150.774033  186.741974  2.
  268.72972  5.  214.267105  187.982834  245.110901  2.
  476.842377  6.  293.572632  247.176042  377.475189  2.
  84.743927  1.  69.1834106  45.5758102  81.8903503  3.
  115.120796  2.  95.9702072  84.6936035  108.624596  3.
  152.162247  3.  128.486023  110.844696  150.433594  3.
  207.184407  4.  161.853592  150.774033  187.982834  3.
  268.72972  5.  214.267105  192.671448  244.477008  3.
  476.842377  6.  284.423431  245.052231  360.396576  3.
