  5.  22.  66.5265961  33.
  2.  14.  83.2135312  34.
  2.  22.  97.1116225  30.
  1.  23.  117.058113  30.
  3.  20.  149.140945  31.
  2.  23.  184.892426  31.
  1.  28.  398.225861  32.
