 -9.43603457  1.  29.  67.4160676  17.690709  38.  362.094 1
 -7.97425265  2.  26. -42.1563883 -37.2393006  27.  958.035 1
 -7.58128829  2.  26.  100.834327 -11.7792881  166.  944.422 1
 -7.73030322  4.  29.  127.488293  45.4707142  91.  1004.94 1
 -7.5872834  5.  28. -202.543118  4.23068541  87.  239.504 1
 -7.24154807  6.  30. -119.908332 -100.949307  147.  426.449 1
 -6.85593613  6.  30.  131.773832  69.5807146  172.  894.915 1
 -7.10637396  1.  28. -57.9695881 -.239301943  140.  487.406 2
 -7.51617679  4.  29. -94.4340093 -41.6093052  35.  849.437 2
 -6.69920176  6.  28.  191.607157 -67.3792801  112.  856.289 2
 -6.74432686  6.  28. -239.15686 -58.2593178  161.  473.573 2
 -7.23615151  4.  27. -120.266717  38.9006926  29.  803.166 3
 -6.70943932  6.  28. -167.422586 -61.0193115  159.  469.665 3
 -6.63677985  6.  28.  154.873952 -63.8992834  178.  858.628 3
