  4.  24.  79.78125  36.
  13.  30.  103.321289  32.
  8.  26.  126.044499  28.
  10.  28.  155.215831  35.
  6.  27.  178.199942  30.
  9.  29.  201.294052  32.
  4.  24.  227.179413  29.
  9.  30.  260.752686  32.
  3.  27.  305.157064  30.
  1.  27.  379.301887  32.
  6.  23.  482.633728  34.
