 -8.46089283  1.  32.  56.9187359 -13.5792919  12.  964.509 1
 -7.55279376  3.  31. -76.1420693 -27.0393036  72.  930.575 1
 -9.1957827  4.  31.  39.134492 -43.6092935  33.  1559.43 1
 -7.08562468  5.  31. -28.1499981  82.0107006  7.  1344.07 1
 -6.72322932  1.  31. -52.7283883  15.1806985  111.  994.606 2
 -7.57167685  3.  30.  70.9699301  21.8907093  11.  1072.05 2
 -7.11711486  3.  30.  50.4680284 -30.9292925  95.  1401.17 2
 -7.2534207  4.  31.  105.493168  31.1207123  158.  1496.7 2
 -6.93086466  5.  30. -31.5993236 -54.9592997  46.  975.559 2
 -7.10511375  5.  29. -28.0305291 -47.8492994  56.  981.417 3
 -6.92008504  5.  28. -17.4436131  84.7607016  136.  1033.19 4
 -6.67835246  1.  29. -61.1053491 -2.97930222  62.  1010.59 5
 -7.13745677  5.  30.  29.0552607 -60.4892944  10.  1086.31 5
 -7.11057014  1.  29. -57.7605368 -5.94930192  160.  1015.13 6
