  100.898041  1.  72.2337341  46.5830868  99.6182022  1.
  136.246201  2.  122.491821  100.898041  134.954224  1.
  184.412048  3.  169.648468  135.796555  180.856552  1.
  230.557709  4.  203.680969  181.267395  221.099335  1.
  329.66153  5.  270.784668  225.657166  311.819641  1.
  546.857239  6.  363.590515  313.906982  455.791534  1.
  105.130351  1.  74.7350922  46.5830868  100.898041  2.
  136.246201  2.  121.778481  105.130351  133.806335  2.
  181.555664  3.  155.668411  133.817368  176.673203  2.
  230.557709  4.  194.669846  180.286545  216.543228  2.
  329.66153  5.  249.96521  218.316086  301.108185  2.
  546.857239  6.  351.992737  301.803284  430.500336  2.
  105.480843  1.  74.7350922  46.5830868  100.898041  3.
  136.246201  2.  121.778481  105.130351  133.806335  3.
  181.555664  3.  155.668411  133.817368  176.673203  3.
  230.557709  4.  194.669846  180.286545  216.543228  3.
  329.66153  5.  249.96521  218.316086  301.108185  3.
  546.857239  6.  351.992737  301.803284  430.500336  3.
