 -7.23735705  1.  27. -61.3741291  .96069776  246.  1301.71 1
 -6.89748564  2.  29. -47.1586791  17.680699  169.  1336.84 1
 -6.94117527  2.  29.  43.6738746  16.8707069  189.  1438.49 1
 -7.45095087  3.  30.  41.4788414  20.9007067  167.  1488.41 1
 -7.53384014  4.  30. -96.0168253 -5.91930526  89.  1293.68 1
 -7.1087915  5.  27. -94.8969124  16.5306948  174.  939.491 1
 -7.29227295  6.  30.  63.5336944  41.4407087  8.  1035.6 1
 -7.46419132  7.  30.  57.9789163  50.7307082  185.  1425.95 1
 -7.49144545  8.  30.  6.26872861 -65.3692964  131.  1457.4 1
 -6.99805182  7.  29. -57.3723048  53.0606981  151.  994.232 2
 -7.32195681  6.  27. -115.115108  19.200693  156.  913.211 3
 -6.5891616  4.  25.  62.3689844  25.1107086  159.  1109.11 4
 -7.12439859  6.  26. -13.1431291 -44.379298  179.  1355.25 4
 -7.25141242  6.  29. -119.579834  27.7806926  99.  942.707 5
 -6.7127669  6.  27. -34.1975346  44.4207001  28.  1030.02 6
 -7.09581992  6.  27.  47.6757016  37.8707073  192.  1377.56 6
