   3.6431  -5.4596   744.06      .60      .54      .46    -5.26     1.00    90.29    35.12      .00
   3.6430  -5.4481   730.27      .63     1.00      .00    -5.44     1.00    84.72    -6.02      .00
   3.6405  -5.4532   748.54      .63      .65      .35    -5.52     1.00   -49.79    12.13      .00
   3.6404  -5.4527   702.99      .63      .63      .37    -4.43     1.00   -55.28    10.46      .00
   3.6429  -5.4534   613.20      .62      .59      .41    -4.24     1.00    80.80    12.97      .00
   3.6426  -5.4435   831.69      .59      .34      .66    -8.58     1.00    67.51   -22.67      .00
   3.6404  -5.4468   683.03      .63      .60      .40    -4.12     1.00   -55.21   -10.79      .00
   3.6429  -5.4454   701.75      .61      .61      .39    -4.40     1.00    82.36   -15.72      .00
   3.6404  -5.4524   759.81      .64      .84      .16    -6.13     1.00   -54.88     9.52      .00
   3.6401  -5.4490   736.25      .64     1.00      .00    -5.59     1.00   -71.39    -2.80      .00
   3.6436  -5.4457   624.22      .64      .57      .43    -4.04     1.00   118.13   -14.60      .00
   3.6399  -5.4389   639.98      .59      .65      .35    -4.15     1.00   -81.47   -39.26      .00
   3.6404  -5.4533   680.34      .62      .61      .39    -4.13     1.00   -53.49    12.48      .00
   3.6399  -5.4477   534.15      .63     1.00      .00    -6.73     1.00   -80.26    -7.48      .00
   3.6424  -5.4517   712.54      .65      .75      .25    -4.75     1.00    53.83     6.94      .00
   3.6435  -5.4507   680.72      .64      .99      .01    -4.58     1.00   114.08     3.22      .00
   3.6401  -5.4518   672.93      .63      .51      .49    -3.88     1.00   -68.02     7.13      .00
   3.6425  -5.4393   784.42      .57      .32      .68    -6.23     1.00    58.67   -37.68      .00
   3.6431  -5.4568   855.20      .60      .49      .51   -10.35     1.00    89.81    25.28      .00
   3.6423  -5.4514   693.37      .66      .66      .34    -4.30     1.00    49.18     5.66      .00
   3.6404  -5.4511   473.75      .66     1.00      .00    -9.55     1.00   -51.38     4.66      .00
   3.6424  -5.4550   410.76      .60      .14      .86   -11.91     1.00    53.71    18.71      .00
   3.6424  -5.4575   677.01      .57      .63      .37    -4.22     1.00    52.36    27.65      .00
