 -7.34390563  1.  30.  43.9725212 -13.1692931  46.  1431.31 1
 -7.02789823  1.  30. -61.1650778 -4.58930223  61.  976.967 1
 -7.19498353  2.  29. -67.9442949 -7.91930281  41.  1313.44 1
 -7.39163241  3.  28. -86.0421181 -.859304397  117.  1288.2 1
 -7.56764748  4.  29. -86.8932522 -15.1493045  67.  877.134 1
 -7.60223384  5.  30.  102.760577  19.8107121  100.  1092.05 1
 -6.9514457  5.  30.  29.8317326 -33.7692943  135.  1047.42 1
 -7.81899404  6.  29. -121.386625 -29.2293075  1.  1368.21 1
 -6.9914777  7.  31. -30.0613073 -54.8792995  16.  1002.25 1
 -7.37980455  8.  31. -130.166755 -59.4893083  109.  939.507 1
 -7.33547208  1.  28. -48.4428475  11.5306989  203.  1009.57 2
 -7.03631756  6.  30.  57.3666968  43.8907081  201.  1454.8 2
 -7.01128375  8.  30. -24.4915974 -60.079299  127.  1027.85 2
 -7.23273812  6.  29. -26.1341481  43.2707008  30.  986.895 3
