   3.6423  -5.4496   684.99      .67     1.00      .00    -5.01     1.00    49.60     -.69      .00
   3.6429  -5.4487   770.92      .63     1.00      .00    -5.65     1.00    80.53    -3.88      .00
   3.6404  -5.4485   763.83      .66     1.00      .00    -5.53     1.00   -50.61    -4.61      .00
   3.6425  -5.4490   842.06      .65     1.00      .00    -6.69     1.00    57.22    -2.95      .00
   3.6403  -5.4511   567.65      .64     1.00      .00    -5.49     1.00   -60.76     4.58      .00
   3.6422  -5.4463   819.63      .63     1.00      .00    -6.33     1.00    45.06   -12.57      .00
   3.6425  -5.4491   743.23      .65     1.00      .00    -5.35     1.00    59.47    -2.57      .00
   3.6401  -5.4512   521.00      .64     1.00      .00    -6.08     1.00   -67.05     4.96      .00
   3.6402  -5.4548   649.05      .60      .30      .70    -3.90     1.00   -66.20    17.85      .00
   3.6424  -5.4509   811.91      .66     1.00      .00    -6.17     1.00    54.07     3.92      .00
   3.6428  -5.4528   866.06      .62     1.00      .00    -7.22     1.00    78.03    10.80      .00
   3.6423  -5.4514   625.48      .65      .96      .04    -5.03     1.00    51.35     5.74      .00
   3.6398  -5.4514   568.37      .63     1.00      .00    -5.51     1.00   -87.22     5.63      .00
   3.6405  -5.4561   575.45      .58      .94      .06    -5.47     1.00   -45.04    22.85      .00
   3.6404  -5.4540   694.39      .61      .47      .53    -4.37     1.00   -54.54    15.14      .00
   3.6404  -5.4488   614.90      .66     1.00      .00    -5.12     1.00   -53.97    -3.66      .00
   3.6421  -5.4432   579.78      .57      .89      .11    -5.39     1.00    38.55   -23.59      .00
   3.6427  -5.4480   819.80      .63     1.00      .00    -6.33     1.00    68.88    -6.65      .00
   3.6405  -5.4508   556.79      .67     1.00      .00    -5.56     1.00   -45.47     3.65      .00
   3.6401  -5.4545   559.82      .60     1.00      .00    -5.64     1.00   -68.93    16.86      .00
   3.6425  -5.4513   764.61      .64     1.00      .00    -5.57     1.00    62.47     5.29      .00
   3.6405  -5.4454   833.10      .61     1.00      .00    -6.59     1.00   -47.83   -16.00      .00
   3.6425  -5.4503   797.93      .65     1.00      .00    -5.97     1.00    59.96     1.96      .00
   3.6428  -5.4525   821.06      .62     1.00      .00    -6.36     1.00    74.61     9.68      .00
   3.6425  -5.4457   740.61      .61      .99      .01    -5.38     1.00    58.89   -14.86      .00
   3.6428  -5.4524   815.20      .62     1.00      .00    -6.27     1.00    76.60     9.35      .00
   3.6401  -5.4544   578.81      .61     1.00      .00    -5.45     1.00   -69.35    16.39      .00
   3.6426  -5.4469   785.43      .63     1.00      .00    -5.84     1.00    63.35   -10.50      .00
   3.6401  -5.4578   555.57      .58      .66      .34    -5.31     2.00   -69.42    28.97      .00
   3.6427  -5.4545   641.86      .61      .41      .59    -4.38     2.00    73.21    16.95      .00
   3.6432  -5.4487   776.15      .63     1.00      .00    -5.69     2.00    97.80    -3.87      .00
   3.6432  -5.4475   815.28      .63     1.00      .00    -6.07     2.00    96.59    -8.27      .00
   3.6394  -5.4473   825.96      .64     1.00      .00    -6.18     2.00  -108.52    -9.09      .00
   3.6427  -5.4584   833.73      .58      .88      .12    -6.24     2.00    67.92    30.83      .00
   3.6427  -5.4406   722.62      .58      .50      .50    -4.77     2.00    68.12   -33.16      .00
   3.6432  -5.4565   706.24      .61      .48      .52    -4.59     2.00    96.71    24.26      .00
   3.6433  -5.4497   953.38      .64     1.00      .00    -8.26     2.00   101.89     -.35      .00
   3.6400  -5.4564   561.17      .59      .69      .31    -5.29     2.00   -72.41    23.62      .00
   3.6427  -5.4579   755.50      .58      .61      .39    -5.13     2.00    69.45    29.27      .00
   3.6436  -5.4492   916.90      .65     1.00      .00    -7.53     2.00   118.17    -2.17      .00
   3.6395  -5.4508   508.85      .63     1.00      .00    -6.08     2.00   -99.15     3.69      .00
   3.6426  -5.4588   727.32      .57      .51      .49    -4.81     2.00    66.54    32.31      .00
   3.6422  -5.4399   852.13      .55      .83      .17    -6.47     2.00    41.66   -35.58      .00
   3.6404  -5.4418   419.75      .57      .97      .03    -7.43     2.00   -52.09   -28.84      .00
   3.6436  -5.4482   771.81      .65     1.00      .00    -5.63     2.00   120.34    -5.70      .00
   3.6434  -5.4549   796.33      .63      .99      .01    -5.87     2.00   110.73    18.22      .00
   3.6393  -5.4482   605.48      .64     1.00      .00    -5.33     2.00  -111.77    -5.59      .00
   3.6408  -5.4395   655.16      .55      .44      .56    -4.56     2.00   -32.87   -36.92      .00
   3.6408  -5.4397   805.60      .55      .67      .33    -5.71     2.00   -31.94   -36.42      .00
   3.6424  -5.4595   682.90      .56      .45      .55    -4.56     2.00    54.26    35.01      .00
   3.6437  -5.4522   881.20      .65     1.00      .00    -6.92     2.00   123.53     8.56      .00
   3.6435  -5.4446   602.81      .63      .62      .38    -4.89     2.00   112.26   -18.71      .00
   3.6433  -5.4433   848.92      .62     1.00      .00    -6.50     2.00   101.86   -23.57      .00
   3.6393  -5.4491   641.99      .64      .96      .04    -5.19     2.00  -109.81    -2.63      .00
   3.6395  -5.4512   483.70      .64     1.00      .00    -6.37     2.00  -104.07     5.09      .00
   3.6395  -5.4500   554.71      .64     1.00      .00    -5.64     2.00  -100.87      .66      .00
   3.6403  -5.4406   522.28      .57      .73      .27    -5.73     2.00   -57.33   -33.20      .00
   3.6390  -5.4562   466.26      .65     1.00      .00    -7.09     3.00  -126.76    23.05      .00
   3.6422  -5.4627   654.51      .56      .50      .50    -4.45     3.00    43.36    46.33      .00
   3.6435  -5.4419   767.93      .63      .84      .16    -5.45     3.00   114.36   -28.39      .00
   3.6428  -5.4393   662.61      .58      .49      .51    -4.39     3.00    73.67   -37.65      .00
   3.6390  -5.4474   399.07      .65     1.00      .00    -8.76     3.00  -126.37    -8.62      .00
   3.6391  -5.4413   564.24      .64      .80      .20    -5.32     3.00  -120.58   -30.65      .00
   3.6432  -5.4592   704.98      .61      .53      .47    -4.52     3.00    96.37    33.76      .00
   3.6421  -5.4391   732.47      .55      .53      .47    -4.79     3.00    36.45   -38.35      .00
   3.6388  -5.4535   536.31      .67     1.00      .00    -5.84     3.00  -138.95    13.49      .00
   3.6428  -5.4610   718.59      .59      .54      .46    -4.65     3.00    75.49    40.33      .00
   3.6391  -5.4421   608.82      .64      .59      .41    -4.64     3.00  -122.70   -27.74      .00
   3.6429  -5.4407   628.65      .59      .50      .50    -4.46     3.00    83.69   -32.69      .00
   3.6388  -5.4441   536.33      .66     1.00      .00    -5.84     3.00  -137.60   -20.43      .00
   3.6405  -5.4610   540.62      .56      .64      .36    -5.51     3.00   -49.82    40.45      .00
   3.6426  -5.4605   674.65      .57      .49      .51    -4.41     3.00    66.65    38.50      .00
   3.6389  -5.4537   419.84      .66     1.00      .00    -8.18     3.00  -135.80    13.88      .00
   3.6400  -5.4389   510.37      .59      .80      .20    -6.13     3.00   -76.58   -39.09      .00
   3.6396  -5.4421   559.49      .61      .77      .23    -5.37     3.00   -96.48   -27.73      .00
   3.6398  -5.4589   717.01      .59      .54      .46    -4.63     3.00   -85.86    32.80      .00
   3.6391  -5.4435   500.34      .65     1.00      .00    -6.43     3.00  -125.39   -22.84      .00
   3.6401  -5.4592   644.95      .58      .48      .52    -4.41     3.00   -69.15    33.78      .00
   3.6435  -5.4428   783.51      .63      .93      .07    -5.75     3.00   113.97   -25.17      .00
   3.6403  -5.4616   469.85      .57      .84      .16    -6.97     3.00   -60.10    42.34      .00
   3.6405  -5.4392   483.78      .56      .79      .21    -6.65     3.00   -48.95   -38.19      .00
   3.6435  -5.4573   837.44      .63      .99      .01    -6.68     3.00   111.72    26.96      .00
   3.6435  -5.4406   753.92      .63      .72      .28    -5.16     3.00   112.71   -33.23      .00
   3.6431  -5.4600   810.13      .60      .85      .15    -6.09     3.00    92.99    36.88      .00
   3.6438  -5.4371   649.01      .67      .45      .55    -3.99     4.00   130.71   -45.75      .00
   3.6440  -5.4401   791.16      .67     1.00      .00    -6.09     4.00   138.91   -35.08      .00
   3.6384  -5.4526   746.04      .70     1.00      .00    -5.29     4.00  -159.97    10.25      .00
   3.6386  -5.4560   773.46      .68     1.00      .00    -5.74     4.00  -150.94    22.37      .00
   3.6435  -5.4599   649.40      .63      .40      .60    -3.93     4.00   111.93    36.35      .00
