 -172.977   37.000   94.000   66.468   82.000     .095    1.000   79.165   34.000     .857
 -174.671   80.000  117.000   82.731   15.000     .100    2.000  103.371   33.000     .810
 -167.892  206.000   94.000   66.468   12.000     .170    3.000  156.367   33.000    8.011
