          41.000         121.000         111.000         181.000          78.489         127.986          11.000         291.000
          81.000         141.000          61.000         101.000          43.134          71.418          11.000         261.000
          91.000         221.000          81.000         121.000          57.276          85.560          11.000         111.000
          61.000         231.000         101.000         171.000          71.418         120.915          31.000         181.000
