           1.000         131.000          21.000         161.000          14.849         113.844          61.000         111.000
           1.000         271.000          51.000         291.000          36.062         205.768          71.000         191.000
          31.000         181.000          51.000         141.000          36.062          99.702          71.000         151.000
           1.000         141.000          21.000         191.000          14.849         135.057          61.000         131.000
           1.000         131.000          41.000         131.000          28.991          92.631          51.000         111.000
          61.000         231.000           1.000         141.000            .707          99.702          51.000          81.000
         111.000         281.000          41.000         171.000          28.991         120.915          71.000         151.000
       10000.000       -1000.000       10000.000       -1000.000        7071.068        -707.107       10000.000       -1000.000
           1.000         251.000           1.000         191.000            .707         135.057          91.000         161.000
           1.000         301.000          11.000         231.000           7.778         163.342          71.000         171.000
           1.000         391.000           1.000         211.000            .707         149.200          81.000         161.000
          71.000         391.000          21.000         201.000          14.849         142.128          71.000         161.000
         111.000         241.000           1.000          61.000            .707          43.134          71.000         121.000
           1.000         101.000          11.000         201.000           7.778         142.128          71.000         121.000
           1.000          51.000          41.000         141.000          28.991          99.702          71.000         131.000
