 -7.66071591  1.  28.  52.4390763 -6.7492923  10.  413.467 1
 -7.36116252  2.  26. -67.3022124  14.8306972  381.  293.356 1
 -7.2973491  3.  27.  95.5781932 -8.14928851  71.  417.723 1
 -7.78387681  5.  29. -117.997022  22.6806928  114.  387.41 1
 -6.98319681  6.  28.  29.3091066 -44.5692943  287.  478.528 1
 -7.68070865  8.  28.  174.629241  19.3107184  377.  944.893 1
 -7.35899859  9.  27.  113.511766 -52.819287  395.  910.882 1
 -7.37487801  12.  28. -266.632109  24.3006798  272.  914.766 1
 -8.1712889  13.  29.  221.725385  80.6707225  252.  340.296 1
 -6.88011324  14.  29.  135.477013  119.430715  346.  881.116 1
 -9.19561213  15.  30.  354.144123 -100.319266  248.  316.283 1
 -7.03351748  1.  27. -65.3460927 -7.43930258  63.  830.317 2
 -7.38291027  6.  29.  54.1562823 -45.3392922  300.  457.095 2
 -6.87469719  14.  28.  395.804943  .140737727  235.  460.571 2
 -7.05325797  14.  28.  326.07158  45.7007316  250.  421.542 2
 -7.13588584  15.  29. -473.547558 -21.2493383  148.  844.648 2
 -7.2556692  6.  27.  56.7544842 -41.4292919  423.  860.57 3
 -7.15518237  13.  28.  182.334263 -76.349281  336.  880.502 3
 -7.27251065  13.  28. -145.084033  87.0706904  406.  415.589 3
