           1.000         131.000          21.000         191.000          14.849         135.057          71.000         131.000
          41.000         151.000          21.000         131.000          14.849          92.631          71.000         141.000
           1.000         121.000          51.000         211.000          36.062         149.200          71.000         161.000
          51.000         211.000          31.000         111.000          21.920          78.489          81.000         151.000
         121.000         311.000          61.000         181.000          43.134         127.986          31.000          91.000
           1.000         291.000          11.000         221.000           7.778         156.271          81.000         151.000
           1.000         391.000          31.000         271.000          21.920         191.626          51.000         141.000
          11.000         291.000          41.000         161.000          28.991         113.844          71.000         131.000
           1.000         391.000          21.000         231.000          14.849         163.342          71.000         121.000
         101.000         131.000          11.000          31.000           7.778          21.920          81.000         121.000
