  91.6701355  1.  63.0041618  45.2457405  89.6181335  1.
  147.217499  2.  105.225311  91.6257782  133.599884  1.
  191.600189  3.  159.958344  140.238739  185.057831  1.
  258.13382  4.  207.679016  185.924805  243.742722  1.
  494.523376  5.  321.405212  244.236221  432.934113  1.
  91.6257782  1.  63.0041618  45.2457405  89.6181335  2.
  145.40863  2.  104.926949  91.6257782  133.238312  2.
  190.441391  3.  159.386047  133.599884  184.60675  2.
  258.074463  4.  207.515686  185.057831  243.742722  2.
  494.523376  5.  323.733643  244.236221  435.644043  2.
  91.6257782  1.  63.0041618  45.2457405  89.6181335  3.
  142.267059  2.  104.926949  91.6257782  131.942032  3.
  189.837234  3.  158.344299  133.238312  181.621658  3.
  248.55513  4.  206.859543  184.60675  239.915833  3.
  494.523376  5.  318.037811  240.337448  432.934113  3.
  89.6181335  1.  62.2458954  45.2457405  84.3061829  4.
  140.238739  2.  104.926949  89.6181335  133.238312  4.
  187.837921  3.  159.386047  133.599884  184.60675  4.
  247.245377  4.  207.515686  185.057831  240.337448  4.
  494.523376  5.  321.405212  243.742722  436.656433  4.
  89.6181335  1.  62.2458954  45.2457405  84.3061829  5.
  140.238739  2.  104.926949  89.6181335  133.238312  5.
  185.924805  3.  158.344299  133.599884  178.274734  5.
  246.185974  4.  206.71933  181.621658  236.834351  5.
  494.523376  5.  318.037811  239.915833  435.644043  5.
