  64.6297684  1.  53.8307838  47.5357874  63.7793159  1.
  76.8191605  2.  68.8028717  64.1478351  75.3707275  1.
  87.8727112  3.  78.2651138  75.6515045  83.1881714  1.
  98.7559357  4.  88.7387772  83.6655502  92.9163284  1.
  118.044968  5.  98.8508911  92.9612961  107.713249  1.
  146.812164  6.  116.836861  107.888573  125.366692  1.
  175.608429  7.  139.715866  125.450844  153.736191  1.
  344.125488  8.  170.529709  156.257324  185.479599  1.
  65.4347544  1.  55.0626678  47.5357874  64.6297684  2.
  76.8191605  2.  69.2857208  65.4347544  75.7164688  2.
  88.2505431  3.  79.9099197  75.8185043  84.8422318  2.
  99.9104725  4.  89.4081726  86.2243195  93.0562744  2.
  118.947418  5.  99.9104725  93.6188126  107.888573  2.
  148.250942  6.  118.044968  107.899605  129.112961  2.
  175.608429  7.  146.267456  130.299835  157.199402  2.
  344.125488  8.  171.497787  157.429871  188.874954  2.
  66.1825473  1.  55.3087006  47.5357874  65.4347544  3.
  77.3432597  2.  69.7693024  66.1825473  76.3789444  3.
  88.2505431  3.  80.5041351  76.4133759  84.8422318  3.
  100.307121  4.  89.7802277  86.2243195  93.6508713  3.
  119.435848  5.  101.469948  94.1498642  111.767914  3.
  149.645365  6.  120.419769  112.460571  131.476913  3.
  176.072353  7.  148.581294  132.768173  158.930222  3.
  344.125488  8.  174.101227  159.071747  191.122818  3.
  66.1825473  1.  55.3087006  47.5357874  65.4347544  4.
  77.3432597  2.  69.9040985  66.1825473  76.4133759  4.
  88.7387772  3.  80.591835  76.6812515  86.2243195  4.
  100.307121  4.  89.8933163  86.76577  94.1498642  4.
  119.435848  5.  101.624619  94.1987839  112.460571  4.
  149.645365  6.  120.546188  112.683929  132.768173  4.
  176.072353  7.  149.645365  134.613358  159.071747  4.
  344.125488  8.  175.608429  161.009399  202.575348  4.
