 -163.757  145.000  106.000   74.953   40.000     .092    1.000   69.473   31.000     .705
 -166.694  126.000   84.000   59.397   37.000     .093    2.000   91.309   30.000     .366
 -167.983  146.000   95.000   67.175  118.000     .108    3.000  111.954   30.000    1.199
 -158.594  189.000   87.000   61.518   10.000     .198    4.000  154.639   32.000   17.294
