 -7.46137875  1.  29. -49.473169  10.8406988  72.  899.475 1
 -6.9505941  2.  29.  74.1952865  .230709611  356.  861.615 1
 -7.49146316  5.  29. -127.792541 -4.13930805  205.  926.613 1
 -7.5644374  6.  26.  112.391843  34.1507129  267.  465.412 1
 -7.52747684  7.  22.  91.5614277  43.2407111  187.  424.3 1
 -7.38638087  9.  28. -163.83886 -41.3693112  361.  388.759 1
 -7.62020232  10.  29. -165.347011 -51.9193114  423.  371.518 1
 -7.30054843  13.  29.  345.27439 -16.9392667  51.  443.646 1
 -7.23165798  14.  28. -196.376131  109.330686  320.  433.392 1
 -6.87734338  15.  30.  203.373733 -123.539279  89.  906.626 1
 -7.00038919  15.  30.  169.134205 -127.569282  150.  913.196 1
 -6.88528735  1.  28.  61.0848182 -5.84929153  33.  482.245 2
 -7.74380855  14.  28. -346.877731 -22.1193272  179.  441.284 2
 -6.89428395  14.  28. -101.063919  124.990694  398.  454.784 2
 -7.3162387  15.  29. -447.759659  35.190664  138.  469.355 2
 -6.86762376  1.  28. -58.4623506  .270698014  224.  843.189 3
 -7.91747188  9.  25.  147.781157 -46.739284  303.  432.633 3
 -7.15328234  11.  27. -140.768626  72.5506908  386.  418.252 3
 -7.15864334  12.  28. -18.3096648 -96.1692985  215.  921.621 3
 -7.23128528  14.  25.  240.80873  101.990724  16.  867.32 3
 -7.20410516  12.  27. -170.588211 -71.7193118  390.  422.077 4
 -6.50292983  15.  28.  20.3050013 -152.659295  271.  846.448 4
 -6.8544894  6.  26.  .101721645  45.1407031  258.  526.568 5
 -7.62000826  8.  23.  50.3933597  56.7507075  337.  908.509 5
 -7.22162398  9.  28. -133.974466 -43.5993086  369.  363.05 5
 -6.88715953  6.  25.  147.049477 -17.189284  341.  810.004 6
