           1.000         121.000          71.000         221.000          50.205         156.271          61.000         131.000
           1.000          51.000          41.000         151.000          28.991         106.773          41.000          91.000
           1.000         101.000          21.000         151.000          14.849         106.773          51.000         111.000
           1.000         201.000          21.000         211.000          14.849         149.200          61.000         141.000
           1.000         181.000          41.000         201.000          28.991         142.128          71.000         141.000
           1.000         221.000          41.000         171.000          28.991         120.915          61.000         121.000
          31.000         151.000          31.000          91.000          21.920          64.347          31.000          61.000
           1.000         251.000          51.000         171.000          36.062         120.915          71.000         131.000
         161.000         351.000          41.000         151.000          28.991         106.773          61.000         111.000
           1.000         391.000           1.000         291.000            .707         205.768          71.000         111.000
           1.000         141.000          11.000         241.000           7.778         170.413          81.000         141.000
           1.000          81.000          31.000         101.000          21.920          71.418          81.000         141.000
