 -7.2947562  1.  29.  49.1539913  12.0107074  18.  450.728 1
 -7.56194909  2.  30.  115.169237 -18.3192868  7.  473.817 1
 -6.64991148  6.  29.  329.789702 -11.7792681  52.  947.941 1
 -7.29008994  6.  29.  296.565557  69.770729  160.  975.674 1
 -7.38853948  5.  28.  115.438007  74.4507132  93.  960.297 2
 -6.87294643  6.  27. -146.1442 -121.06931  170.  425.709 2
 -6.51448143  6.  29.  165.625137 -104.509283  71.  877.97 3
 -7.73612055  3.  27.  51.7073937  49.2307076  133.  906.293 4
 -6.5496092  6.  29.  264.043238 -4.7092738  50.  962.578 4
 -7.84525752  3.  27.  41.3444569 -39.8292933  110.  883.416 5
