   3.6422  -5.4481  1400.90      .10      .99      .01   -11.47     1.00    46.20    -5.97      .00
   3.6423  -5.4464  1095.06      .10      .10      .90    -5.23     1.00    48.72   -12.34      .00
   3.6405  -5.4511  1155.66      .11      .08      .92    -4.11     1.00   -44.99     4.74      .00
   3.6423  -5.4485  1486.67      .10     1.00      .00   -16.51     1.00    50.30    -4.53      .00
   3.6405  -5.4489  1108.70      .10      .93      .07    -7.20     1.00   -47.23    -3.17      .00
   3.6425  -5.4501  1283.35      .09     1.00      .00    -7.62     1.00    59.59     1.22      .00
   3.6423  -5.4511  1240.45      .10      .11      .89    -4.60     1.00    48.81     4.72      .00
   3.6423  -5.4516  1276.82      .10      .18      .82    -5.60     1.00    46.85     6.37      .00
   3.6404  -5.4520  1179.27      .09      .07      .93    -3.89     1.00   -54.58     8.01      .00
   3.6423  -5.4500  1170.73      .10     1.00      .00    -6.51     1.00    46.41      .54      .00
   3.6405  -5.4489  1015.67      .10     1.00      .00   -10.04     1.00   -47.58    -3.34      .00
   3.6405  -5.4457  1174.96      .11      .12      .88    -4.36     1.00   -46.32   -14.91      .00
   3.6423  -5.4531  1401.10      .10      .09      .91    -9.07     1.00    48.36    11.98      .00
   3.6424  -5.4490  1304.26      .09     1.00      .00    -8.06     1.00    55.46    -2.72      .00
   3.6423  -5.4489  1136.79      .10      .34      .66    -5.75     1.00    47.75    -3.19      .00
   3.6426  -5.4487  1263.10      .08      .92      .08    -7.21     1.00    66.76    -3.80      .00
   3.6405  -5.4460  1249.15      .11      .11      .89    -4.60     1.00   -46.28   -13.84      .00
   3.6405  -5.4501  1130.77      .10     1.00      .00    -6.90     1.00   -46.96      .98      .00
   3.6405  -5.4513  1291.60      .10      .43      .57    -6.82     1.00   -49.10     5.53      .00
   3.6422  -5.4514  1134.57      .11      .12      .88    -4.69     1.00    45.48     5.66      .00
   3.6426  -5.4486  1321.14      .08     1.00      .00    -8.61     1.00    63.64    -4.41      .00
   3.6423  -5.4470  1239.44      .10      .10      .90    -4.41     1.00    48.50   -10.12      .00
   3.6405  -5.4520   980.29      .10      .75      .25   -11.32     1.00   -47.25     7.82      .00
   3.6424  -5.4497  1297.79      .09     1.00      .00    -7.91     1.00    56.56     -.24      .00
   3.6404  -5.4523  1089.54      .09      .15      .85    -5.89     1.00   -53.80     8.90      .00
   3.6424  -5.4494  1220.65      .09      .78      .22    -6.45     1.00    54.84    -1.35      .00
   3.6403  -5.4490  1051.10      .08     1.00      .00    -8.93     1.00   -60.36    -2.82      .00
   3.6403  -5.4516  1156.82      .09      .07      .93    -4.08     1.00   -55.80     6.54      .00
   3.6403  -5.4482  1179.21      .09      .05      .95    -3.59     1.00   -60.34    -5.82      .00
   3.6422  -5.4514  1244.06      .11      .11      .89    -4.52     1.00    45.11     5.81      .00
   3.6423  -5.4457  1244.74      .10      .00     1.00    -4.65     2.00    49.21   -14.67      .00
   3.6428  -5.4465   985.96      .08      .00     1.00   -13.53     2.00    74.64   -11.73      .00
   3.6399  -5.4515  1032.85      .08      .00     1.00   -23.94     2.00   -81.83     6.21      .00
   3.6403  -5.4466  1155.62      .09      .00     1.00    -4.34     2.00   -56.89   -11.57      .00
   3.6400  -5.4525  1189.85      .08      .36      .64    -3.35     2.00   -72.84     9.74      .00
   3.6402  -5.4544  1007.44      .09      .00     1.00    -8.18     2.00   -64.35    16.43      .00
   3.6426  -5.4469  1196.48      .08      .35      .65    -3.53     2.00    65.76   -10.59      .00
   3.6401  -5.4497  1081.43      .08     1.00      .00  -173.44     2.00   -68.54     -.46      .00
   3.6405  -5.4446  1081.36      .11      .00     1.00    -5.42     2.00   -47.08   -18.86      .00
   3.6424  -5.4540  1229.37      .09      .00     1.00    -4.48     2.00    54.93    14.94      .00
   3.6427  -5.4471  1291.95      .08      .00     1.00    -6.71     2.00    70.57    -9.56      .00
   3.6421  -5.4560  1421.74      .12      .00     1.00    -7.88     2.00    40.81    22.18      .00
   3.6401  -5.4520  1217.94      .08      .00     1.00    -3.95     2.00   -67.39     8.00      .00
   3.6423  -5.4451  1236.04      .10      .00     1.00    -4.60     2.00    50.96   -16.95      .00
   3.6427  -5.4461  1182.82      .08      .22      .78    -3.86     2.00    68.54   -13.22      .00
   3.6400  -5.4465  1181.56      .08      .14      .86    -3.82     2.00   -74.83   -11.98      .00
   3.6404  -5.4455  1183.10      .10      .32      .68    -4.01     2.00   -50.74   -15.35      .00
   3.6402  -5.4464  1025.03      .09      .00     1.00    -8.44     2.00   -61.17   -12.37      .00
   3.6427  -5.4471  1340.56      .08      .00     1.00   -10.30     2.00    72.25    -9.69      .00
   3.6400  -5.4503  1026.82      .08      .00     1.00  -164.20     2.00   -72.20     1.98      .00
   3.6399  -5.4496  1098.25      .08     1.00      .00  -125.86     2.00   -81.19     -.74      .00
