 -7.52108258  1.  29.  50.9309235  3.41070757  239.  1030.63 1
 -7.44538434  2.  29.  69.1183387  10.5807091  89.  1058.13 1
 -7.85609993  2.  29.  56.2766517 -16.379292  226.  1497.37 1
 -7.63823489  3.  27. -51.9817789  20.3706986  138.  872.023 1
 -8.1118827  5.  28. -81.9208297 -25.0993041  245.  859.04 1
 -7.61509367  7.  27. -148.71255  11.8406901  22.  1345.14 1
 -7.29063193  8.  29.  21.4249106 -90.129295  4.  970.88 1
 -7.47670745  2.  27. -47.8156925 -19.3793011  171.  959.541 2
 -7.07555574  3.  28.  85.7378749 -2.73928937  97.  1123.54 2
 -7.47439238  8.  30. -41.2007261 -56.1693005  5.  1401.92 2
