 -142.551   48.000   97.000   68.589   68.000     .097    1.000   53.533   29.000     .386
 -181.572  115.000  121.000   85.560   71.000     .087    2.000   67.884   29.000     .195
 -140.346  119.000  100.000   70.711   17.000     .090    3.000   78.658   25.000     .177
 -132.206  133.000   78.000   55.154   34.000     .096    4.000   89.006   26.000     .231
 -150.646  138.000   90.000   63.640   20.000     .099    5.000  100.307   30.000     .470
 -153.595  171.000   68.000   48.083   26.000     .106    6.000  119.794   28.000     .429
 -135.891  186.000   73.000   51.619   56.000     .130    7.000  134.512   28.000     .789
 -150.526  206.000   75.000   53.033   71.000     .216    8.000  156.792   30.000   11.570
