 -7.04797716  1.  28.  58.0685133  6.3407082  25.  446.982 1
 -7.02438216  1.  28. -72.0207851 -2.93930317  258.  450.117 1
 -7.35337206  3.  29. -48.3383231  23.1006989  198.  923.939 1
 -7.18976087  3.  29.  36.192848 -29.1392937  219.  922.299 1
 -7.37795566  4.  26.  108.927575  8.72071264  43.  933.484 1
 -7.25329641  4.  26. -57.2528455  33.2406981  365.  419.052 1
 -7.40176753  5.  30. -76.5004416 -32.4093036  1.  922.8 1
 -6.86075363  6.  27.  42.9869989 -44.8092931  129.  505.756 1
 -7.73407737  7.  29. -175.70996 -6.17931224  185.  938.978 1
 -7.11642674  9.  30.  136.074304  63.780715  257.  878.541 1
 -7.22637334  11.  29. -311.458566  47.4906759  63.  896.221 1
 -7.76939371  12.  30.  448.694785 -16.5492577  8.  407.299 1
 -7.07232073  3.  27. -89.4018638  14.9406953  362.  473.583 2
 -7.20508047  4.  28.  30.7873873  33.3407058  275.  463.544 2
 -6.95649711  4.  28. -51.9817744 -31.2993014  344.  474.625 2
 -7.22906165  7.  27. -31.9576965 -53.1092997  28.  432.629 2
 -7.22245845  3.  26.  59.1137658  21.4007083  284.  474.164 3
 -7.03803894  7.  28. -130.450468 -41.1493083  103.  452.374 3
 -6.88266815  8.  28.  205.942062 -20.4392789  22.  876.793 3
 -6.99657857  9.  27.  238.613704  18.320724  228.  496.432 3
 -6.77387268  3.  25.  63.2201235 -19.0892914  367.  833.448 4
 -6.92427378  9.  27. -177.994592  52.6206875  283.  823.122 4
 -7.30318277  9.  26. -176.96427  58.2706876  206.  818.485 5
 -7.33231826  9.  25. -205.873003  55.6606851  207.  797.177 6
