          41.000         281.000          41.000         241.000          28.991         170.413          51.000         101.000
          61.000         171.000          31.000         111.000          21.920          78.489          61.000         121.000
          81.000         201.000          41.000         121.000          28.991          85.560          41.000          91.000
         101.000         161.000          41.000          71.000          28.991          50.205          31.000          71.000
         101.000         261.000          61.000         161.000          43.134         113.844          71.000         161.000
           1.000         261.000          61.000         211.000          43.134         149.200          81.000         161.000
         101.000         361.000          21.000         121.000          14.849          85.560          71.000         121.000
           1.000         101.000          11.000         191.000           7.778         135.057          71.000         131.000
         341.000         391.000          11.000          51.000           7.778          36.062          51.000          81.000
          51.000         111.000          11.000          61.000           7.778          43.134          51.000          81.000
           1.000         271.000           1.000         291.000            .707         205.768          71.000         131.000
