  8.  26.  68.8097992  30.
  11.  29.  86.15168  30.
  10.  29.  102.661438  30.
  10.  30.  119.077171  33.
  12.  29.  140.788437  30.
  9.  25.  155.628952  28.
  9.  26.  174.258591  31.
  6.  25.  201.517036  32.
  7.  28.  222.493454  29.
  9.  31.  246.405021  32.
  6.  33.  265.115965  33.
  11.  22.  302.517142  23.
  3.  29.  343.725024  32.
  6.  29.  403.316905  29.
  6.  28.  541.55093  29.
