  93.2204208  1.  69.5096207  46.5073919  92.9908066  1.
  134.045166  2.  106.010025  93.2204208  127.972244  1.
  373.395905  3.  153.892456  128.9991  232.299759  1.
  93.2204208  1.  69.5096207  46.5073919  92.9908066  2.
  134.079544  2.  104.452583  93.2204208  127.563576  2.
  373.395905  3.  149.666489  128.9991  226.916626  2.
  92.9908066  1.  69.5096207  46.5073919  91.1686859  3.
  134.079544  2.  106.010025  92.9908066  130.373718  3.
  373.395905  3.  166.432846  133.842102  284.282745  3.
  92.9908066  1.  69.5096207  46.5073919  91.1686859  4.
  135.350735  2.  106.722626  92.9908066  133.842102  4.
  373.395905  3.  166.432846  134.079544  280.647858  4.
  91.1686859  1.  67.8174286  46.5073919  81.2373581  5.
  134.079544  2.  106.010025  91.1686859  130.373718  5.
  373.395905  3.  168.777328  133.842102  284.282745  5.
