 -7.2697445  1.  30.  60.9504278  1.09070845  153.  1050.14 1
 -7.0257424  2.  29. -61.2994671 -10.2593023  160.  946.21 1
 -7.68863956  2.  29. -75.8434271 -7.6693035  220.  1334.59 1
 -7.79183208  3.  28. -50.817064 -20.4693013  18.  1351.41 1
 -8.52298167  3.  28.  89.0229573  7.4707109  38.  1444.41 1
 -8.74838929  3.  28.  62.4735103  19.5507086  212.  1491.36 1
 -8.06658285  4.  25.  110.629845  18.6507128  168.  1499.58 2
 -7.32589711  5.  30. -126.284387 -20.3993079  39.  872.196 2
 -6.8560714  4.  29. -96.3901288 -21.6393053  34.  1270.24 3
 -6.91169386  4.  30.  119.499572 -2.90928643  77.  1169.39 4
 -6.55382342  4.  30.  82.2736075 -27.8792897  88.  1397.39 4
 -7.03930808  4.  29. -25.3128701 -38.9292991  181.  1042.72 5
 -6.75654217  3.  26.  74.6581837  10.7907096  174.  1391.66 6
