 -169.484  109.000  107.000   75.660    3.000     .094    1.000   68.580   34.000     .855
 -160.793  121.000   69.000   48.790   38.000     .103    2.000  106.324   34.000    1.145
 -170.884  213.000   72.000   50.912   39.000     .185    3.000  167.258   35.000    6.737
