  528.359 -49.8315376 -36.9593013  1.
  690.492  186.276355  8.0907194  1.
  616.656 -78.3968335  .990696271  1.
  382.465 -145.935164  50.3206903  1.
  507.592 -93.030383 -38.629305  1.
  479.767 -182.952079  35.6906871  1.
  813.752  124.233077  6.25071398  1.
  756.471  64.6984078  17.1907088  1.
  477.031 -127.449094 -66.929308  1.
  568.695 -119.311048 -57.7693073  1.
  810.556  128.429022  40.7507143  1.
  661.548 -67.0483632 -6.68930273  1.
  757.677  54.1264124  17.6707078  1.
  593.693 -154.685426 -15.0393104  1.
  646.243  14.1529173  63.9207043  1.
  860.482  100.714865  30.1507119  1.
  804.291  66.9233075 -9.58929103  1.
  443.08 -289.956201  20.0106778  1.
  541.84 -41.3799195  24.1406995  1.
  639.044  14.1977136  67.8007043  1.
  496.306 -121.401558 -17.3093075  1.
  662.646  68.3418686 -36.4192909  1.
  632.688  72.4034237 -9.25929054  1.
  845.283  105.388644  25.5007123  1.
  760.605  215.274681  18.2907219  1.
  746.577  88.6048515  56.9707108  1.
  787.743  116.946164  21.2707133  1.
  754.065  129.62359  128.620714  1.
  716.343  53.2304767  61.5107078  1.
  840.783  170.448229 -17.139282  1.
  809.725  49.2435867 -13.3592926  1.
  549.66 -147.159601  12.3906902  1.
  783.476  19.603168  76.4007048  1.
  621.474  108.539341 -23.2292874  1.
  662.839  31.6235896  41.2807059  1.
  726.751  43.2707092 -27.9992931  1.
  651.331  34.5055132 -68.1192939  1.
  917.479  144.107837 -59.6292843  1.
  505.848 -186.07291  52.4806868  1.
  822.174  226.802339  1.33072296  1.
  565.14 -144.770448 -9.45930954  1.
  548.929 -35.6608818 -46.8393  1.
  640.1 -38.3188209  44.1206998  1.
  520.42 -115.398814 -32.959307  1.
  430.862 -139.305267  18.2006909  1.
  460.866 -288.866147 -18.6493222  1.
  916.44  233.701015 -6.97927645  1.
  422.566 -140.126534 -10.3393092  1.
  472.527 -326.166782  63.6306746  1.
  641.135 -46.4717948 -19.859301  2.
  655.104 -44.6799318 -12.4993008  2.
  652.217 -56.6406225 -.989301827  2.
  607.731 -48.0994075  16.7006989  2.
  798.295  79.8695226 -13.5592899  2.
  749.318  97.4447166  5.54071164  2.
  658.151 -57.0139284  9.75069814  2.
  629.486  68.2522713  9.82070909  2.
  515.423 -62.1506053  24.5506977  2.
  824.378  70.6563556  3.01070931  2.
  652.533  57.6504108  18.4507081  2.
  814.432  48.6313659 -4.19929262  2.
  819.352  51.3042285  2.19070762  2.
  599.109 -77.217189 -9.85930363  2.
  594.576 -71.259244  7.72069689  2.
  579.869 -60.7619103  15.6606978  2.
  766.289  74.8523025  8.34070966  2.
  564.865 -87.3710843  5.89069548  2.
  706.271  89.1424164 -8.96928908  2.
  502.611 -82.0104262  12.6006959  2.
  616.656 -78.3968335  .990696271  2.
  756.471  64.6984078  17.1907088  2.
  661.548 -67.0483632 -6.68930273  2.
  757.677  54.1264124  17.6707078  2.
  804.291  66.9233075 -9.58929103  2.
  541.84 -41.3799195  24.1406995  2.
  632.688  72.4034237 -9.25929054  2.
  809.725  49.2435867 -13.3592926  2.
  726.751  43.2707092 -27.9992931  2.
  776.512 -118.385258  10.5306928  2.
  759.976 -47.6813019 -28.5593011  2.
  419.899 -68.8103605 -28.3293029  2.
  645.465  36.5362886 -30.2792937  2.
  569.008 -89.1629494  23.1606953  2.
  568.291 -106.125923 -5.50930615  2.
  805.58  46.3467427 -38.9392928  2.
  809.942  124.695977 -13.059286  2.
  680.684  10.5691917  44.560704  2.
  538.336 -129.181235  1.36069183  2.
  459.463 -116.085697 -9.86930703  2.
  556.942 -101.01911 -21.9093057  2.
  854.542  41.3743149  33.5307067  2.
  594.303 -98.6448897 -30.5793055  2.
  799.825  106.269646 -15.1592876  2.
  615.21 -125.955883  19.6506921  2.
  770.813  70.9699346 -29.3392907  2.
  787.122  20.9470688  41.3807049  2.
  624.305  74.0160969  37.1807096  2.
  814.499  104.925747  9.6007123  2.
  774.846  74.8523053 -23.6292904  2.
  528.359 -49.8315376 -36.9593013  2.
  813.752  124.233077  6.25071398  2.
  860.482  100.714865  30.1507119  2.
  496.306 -121.401558 -17.3093075  2.
  662.646  68.3418686 -36.4192909  2.
  845.283  105.388644  25.5007123  2.
  787.743  116.946164  21.2707133  2.
  621.474  108.539341 -23.2292874  2.
  662.839  31.6235896  41.2807059  2.
  422.566 -140.126534 -10.3393092  2.
  697.54  166.341874  5.13071766  2.
  700.074 -149.87726  5.54069002  2.
  738.73 -55.9238734 -42.7993018  2.
  640.31 -62.747887 -46.8693024  2.
  926.319  108.49454  34.6407126  2.
  528.071 -37.019712 -44.1793001  2.
  871.075  26.9498112  50.1807055  2.
  727.755  7.94112502  45.0907038  2.
  697.143  151.708322 -8.33928362  2.
  693.327  19.6479671  47.9707048  2.
  657.543 -25.8653689  46.5307008  2.
  573.089 -147.965937 -21.9293098  2.
  331.503 -141.05233 -21.0593092  2.
  534.989 -156.984987  14.5406894  2.
  567.231 -48.4129859  42.9606989  2.
  489.424 -163.346102 -1.94931115  2.
  738.394  63.6083625 -40.9192913  2.
  960.215  165.968569  2.36071763  2.
  836.681  105.537964  40.1107123  2.
  801.585  76.9577395  40.3107098  2.
  617.916  3.92437231 -49.3892966  2.
  598.85  30.9068523 -51.1192942  2.
  507.592 -93.030383 -38.629305  2.
  593.693 -154.685426 -15.0393104  2.
  549.66 -147.159601  12.3906902  2.
  565.14 -144.770448 -9.45930954  2.
  548.929 -35.6608818 -46.8393  2.
  640.1 -38.3188209  44.1206998  2.
  520.42 -115.398814 -32.959307  2.
  430.862 -139.305267  18.2006909  2.
  605.599  179.108901  9.86071878  2.
  730.565 -165.959239  31.9706886  2.
  879.677  158.696592 -31.519283  2.
  721.64  146.063948  27.7807159  2.
  713.718  44.7639212  61.120707  2.
  663.428 -132.79483  34.2206915  2.
  724.494  12.5103762  57.5707042  2.
  655.67 -106.125919 -46.8393062  2.
  502.259 -175.485975 -29.6993122  2.
  848.169  61.234145 -62.2492915  2.
  645.348 -37.5423477  56.1506998  2.
  732.695  43.4050915  58.0407069  2.
  672.487 -38.3934731 -56.5893003  2.
  515.734  15.1683172 -57.2892956  2.
  552.704 -82.6973018 -48.8093041  2.
  597.777 -149.27997 -24.83931  2.
  648.528 -121.774869  45.4406925  2.
  716.565  45.8539814 -52.9792929  2.
  511.18 -24.8649129  60.4107009  2.
  826.636  72.2391643  50.2607094  2.
  775.348  208.719447  8.80072138  2.
  471.063 -193.449412  18.6006862  2.
  732.895  35.8941962  60.3707062  2.
  717.402  110.480521  48.3107128  2.
  587.993 -41.2305905 -55.5793005  2.
  690.492  186.276355  8.0907194  2.
  810.556  128.429022  40.7507143  2.
  646.243  14.1529173  63.9207043  2.
  746.577  88.6048515  56.9707108  2.
  716.343  53.2304767  61.5107078  2.
  840.783  170.448229 -17.139282  2.
  695.5 -157.089515  47.6006894  2.
  668.596  77.5102402 -68.0892901  2.
  448.978 -21.7590164  66.1007012  2.
  697.609  88.7243077  73.4807109  2.
  642.341 -231.660903  7.60068288  2.
  815.982  141.763472  57.5507155  2.
  699.552  10.5841339 -69.479296  2.
  870.677  190.965069 -39.5792802  2.
  646.019 -64.9877147 -67.3993026  2.
  911.987  241.002858  4.66072419  2.
  714.34  25.3968604  76.5207053  2.
  681.96  74.3595461 -62.1892904  2.
  784.69  104.671905 -57.4892877  2.
  508.421 -184.445299  36.320687  2.
  815.187  220.933983  22.4007224  2.
  610.301 -161.912606 -57.0793111  2.
  595.954 -29.4640312  79.5307005  2.
  741.946 -166.257875 -54.1693114  2.
  479.767 -182.952079  35.6906871  2.
  477.031 -127.449094 -66.929308  2.
  568.695 -119.311048 -57.7693073  2.
  639.044  14.1977136  67.8007043  2.
  760.605  215.274681  18.2907219  2.
  783.476  19.603168  76.4007048  2.
  651.331  34.5055132 -68.1192939  2.
  917.479  144.107837 -59.6292843  2.
  505.848 -186.07291  52.4806868  2.
  822.174  226.802339  1.33072296  2.
  916.44  233.701015 -6.97927645  2.
  782.708 -96.0018856 -91.4893053  2.
  707.806 -268.468765 -37.9593204  2.
  733.192 -15.3530892 -102.449298  2.
  720.16 -196.600115  124.140686  2.
  784.453  419.800982  10.2307398  2.
  681.506  366.403447 -.179264843  2.
  818.669 -462.766511 -17.6593374  2.
  707.335  380.379991 -80.1292636  2.
  563.302  243.317352 -41.3592756  2.
  636.927 -318.178047 -47.1893247  2.
  458.962 -236.528803  59.2106824  2.
  843.265  380.230657  53.3607363  2.
  766.67  40.463461 -82.5492934  2.
  779.267  194.892226  88.1407201  2.
  617.29  66.4305361  92.9607089  2.
  497.27 -107.111458  113.000694  2.
  546.631 -136.751852 -84.2493089  2.
  822.638  152.440007 -105.159284  2.
  738.939  81.3776816 -96.1792898  2.
  581.077 -77.9638068  80.7606963  2.
  725.04  66.2663009 -124.249291  2.
  598.307 -60.2542035 -121.849302  2.
  773.812  280.901691 -34.4992723  2.
  630.902 -242.307563  48.2106819  2.
  659.223 -72.2746403  87.2606968  2.
  657.922  17.1542867  87.8007046  2.
  443.08 -289.956201  20.0106778  2.
  754.065  129.62359  128.620714  2.
  460.866 -288.866147 -18.6493222  2.
  472.527 -326.166782  63.6306746  2.
