 -118.385258  10.5306928 -118.385257 -10.5307031  34.0780413  .643289976  1.
 -96.0018856 -91.4893053 -96.0018936  91.4892969 -296.065643  .76504444  1.
  166.341874  5.13071766  166.341874 -5.13070312  16.6033529  .704546297  1.
 -149.87726  5.54069002 -149.87726 -5.54070312  17.9300515  .681220874  1.
 -268.468765 -37.9593204 -268.468768  37.9592969 -122.838954  .870408575  1.
  179.108901  9.86071878  179.108902 -9.86070312  31.9099597  .724286147  1.
 -15.3530892 -102.449298 -15.3530982  102.449297 -331.532929  .770708378  1.
 -165.959239  31.9706886 -165.959236 -31.9707031  103.459333  .711225969  1.
 -196.600115  124.140686 -196.600104 -124.140703  401.727741  .929126476  1.
  419.800982  10.2307398  419.800983 -10.2307031  33.107373  .5  1.
  366.403447 -.179264843  366.403447  .179296875 -.58011328  .5  1.
 -462.766511 -17.6593374 -462.766513  17.6592969 -57.1468223  .5  1.
 -46.4717948 -19.859301 -46.4717965  19.8592969 -64.2660548  .590548343  1.
 -47.6813019 -28.5593011 -47.6813044  28.5592969 -92.4198496  .564256579  1.
 -157.089515  47.6006894 -157.089511 -47.6007031  154.039083  .714789834  1.
 -68.8103605 -28.3293029 -68.810363  28.3292969 -91.6755599  .580256831  1.
  158.696592 -31.519283  158.696589  31.5192969 -101.998553  .699017671  1.
  77.5102402 -68.0892901  77.5102342  68.0892969 -220.341595  .655631687  1.
  380.379991 -80.1292636  380.379984  80.1292969 -259.303772  .5  1.
  146.063948  27.7807159  146.06395 -27.7807031  89.9002947  .676863724  1.
  243.317352 -41.3592756  243.317348  41.3592969 -133.841442  .840722874  1.
 -44.6799318 -12.4993008 -44.6799329  12.4992969 -40.4485914  .629765485  1.
  36.5362886 -30.2792937  36.536286  30.2792969 -97.9858633  .554762261  1.
 -21.7590164  66.1007012 -21.7590106 -66.1007031  213.906385  .608337211  1.
 -318.178047 -47.1893247 -318.178051  47.1892969 -152.707879  .925660569  1.
  44.7639212  61.120707  44.7639265 -61.1207031  197.790784  .601946445  1.
 -56.6406225 -.989301827 -56.6406226  .989296875 -3.20144831  .655317786  1.
 -48.0994075  16.7006989 -48.099406 -16.7007031  54.0446027  .605155577  1.
 -236.528803  59.2106824 -236.528798 -59.2107031  191.609814  .852072751  1.
 -49.0401376  36.4206988 -49.0401344 -36.4207031  117.85987  .557959907  1.
 -55.9238734 -42.7993018 -55.9238771  42.7992969 -138.501465  .567520607  1.
 -62.747887 -46.8693024 -62.7478911  46.8692969 -151.672265  .580033101  1.
  79.8695226 -13.5592899  79.8695214  13.5592969 -43.8787886  .61578901  1.
  108.49454  34.6407126  108.494543 -34.6407031  112.099713  .624059273  1.
 -132.79483  34.2206915 -132.794827 -34.2207031  110.740496  .659613555  1.
  88.7243077  73.4807109  88.7243141 -73.4807031  237.788601  .687510186  1.
 -231.660903  7.60068288 -231.660902 -7.60070313  24.5963291  .80620706  1.
  12.5103762  57.5707042  12.5103812 -57.5707031  186.302732  .575238039  1.
 -89.1629494  23.1606953 -89.1629474 -23.1607031  74.9495925  .604844297  1.
 -106.125923 -5.50930615 -106.125923  5.50929687 -17.8284911  .636284175  1.
  141.763472  57.5507155  141.763477 -57.5507031  186.238048  .709971454  1.
  46.3467427 -38.9392928  46.3467393  38.9392969 -126.010212  .556344835  1.
  10.5841339 -69.479296  10.5841278  69.4792969 -224.839749  .619291931  1.
 -37.019712 -44.1793001 -37.0197159  44.1792969 -142.967234  .554402688  1.
  380.230657  53.3607363  380.230662 -53.3607031  172.678989  .5  1.
 -106.125919 -46.8393062 -106.125923  46.8392969 -151.575195  .633864181  1.
 -175.485975 -29.6993122 -175.485978  29.6992969 -96.1090036  .725262383  1.
  26.9498112  50.1807055  26.9498156 -50.1807031  162.388191  .559734663  1.
  7.94112502  45.0907038  7.94112896 -45.0907031  145.916598  .544121582  1.
  40.463461 -82.5492934  40.4634538  82.5492969 -267.135154  .687070703  1.
  124.695977 -13.059286  124.695976  13.0592969 -42.2607418  .648676188  1.
  61.234145 -62.2492915  61.2341396  62.2492969 -201.442961  .619139033  1.
  151.708322 -8.33928362  151.708321  8.33929688 -26.9864916  .683570263  1.
 -37.5423477  56.1506998 -37.5423428 -56.1507031  181.707501  .581313144  1.
  190.965069 -39.5792802  190.965066  39.5792969 -128.081255  .759571346  1.
  97.4447166  5.54071164  97.4447171 -5.54070312  17.9301214  .631970515  1.
  43.4050915  58.0407069  43.4050966 -58.0407031  187.823693  .590969086  1.
  194.892226  88.1407201  194.892234 -88.1407031  285.229393  .856083664  1.
 -57.0139284  9.75069814 -57.0139275 -9.75070312  31.5539254  .632651705  1.
  10.5691917  44.560704  10.5691956 -44.5607031  144.201483  .54380126  1.
  66.4305361  92.9607089  66.4305442 -92.9607031  300.827206  .748497156  1.
 -129.181235  1.36069183 -129.181235 -1.36070312  4.40329172  .65656729  1.
 -64.9877147 -67.3993026 -64.9877206  67.3992969 -218.108748  .640883645  1.
  19.6479671  47.9707048  19.6479713 -47.9707031  155.236478  .552085339  1.
 -116.085697 -9.86930703 -116.085698  9.86929688 -31.9377519  .641496711  1.
 -107.111458  113.000694 -107.111448 -113.000703  365.677965  .851154591  1.
 -25.8653689  46.5307008 -25.8653648 -46.5307031  150.576527  .55190851  1.
 -147.965937 -21.9293098 -147.965939  21.9292969 -70.964745  .678264272  1.
 -136.751852 -84.2493089 -136.751859  84.2492969 -272.63652  .780540662  1.
  216.230336  80.430722  216.230343 -80.4307031  260.279312  .862873824  1.
 -141.05233 -21.0593092 -141.052332  21.0592969 -68.1493636  .66805499  1.
 -156.984987  14.5406894 -156.984986 -14.5407031  47.0546643  .69102326  1.
