 -90.805489 -5.03070313  0.  606.476  .630553842  78.
 -97.1815371  13.3292969  0.  687.539  .623916006  83.
 -90.7756247 -13.1107031  0.  608.973  .62061434  99.
  50.9010594  28.4692969  0.  510.38  .566489743  103.
 -82.38373  5.85929688  0.  699.973  .629471317  116.
 -74.9773603  21.8092969  0.  689.432  .595728602  130.
  70.9848642  17.7592969  0.  654.065  .603094585  141.
  54.2906681 -28.1007031  0.  569.248  .569389159  153.
 -69.7510914  15.9592969  0.  590.145  .607691516  171.
 -103.378399  7.60929688  0.  567.579  .633343677  178.
 -92.5226917  9.24929688  0.  643.371  .626675343  208.
  100.013055 -9.66070312  0.  523.936  .629681374  214.
  38.3878784  30.7392969  0.  592.568  .555020558  219.
 -87.7145243  2.69929687  0.  627.173  .631819908  241.
  79.9292501 -16.2807031  0.  704.61  .609990971  242.
 -61.1352138  17.6792969  0.  506.313  .600918295  248.
 -96.5095883 -2.81070313  0.  696.525  .633135403  271.
  83.2292657 -2.22070312  0.  736.082  .632443279  278.
  74.2102187  14.6592969  0.  766.818  .612021316  314.
  44.7191299  27.7592969  0.  863.641  .564131601  319.
  76.1364721  18.5692969  0.  597.714  .603284885  333.
 -48.8012192 -22.1007031  0.  565.065  .582339979  337.
  87.6641281  2.66929687  0.  716.607  .63183283  364.
  91.0985334  13.1892969  0.  827.582  .620643642  366.
  118.095945  9.93929687  0.  689.396  .643336719  44.
  89.1424156 -27.7707031  0.  723.407  .60046217  48.
 -39.6627147 -34.1107031  0.  559.254  .55211205  60.
  88.6347209  21.0192969  0.  669.202  .607162174  74.
 -28.4934314 -36.7307031  0.  551.535  .544756109  94.
  73.0007108  31.7792969  0.  615.768  .581133683  102.
 -112.591564  12.6292969  0.  719.713  .636580244  107.
  116.946166  9.83929688  0.  706.138  .642303554  138.
  104.358324 -16.5507031  0.  634.78  .625887024  143.
  79.8545892  23.4892969  0.  716.315  .596375702  188.
  82.6021134  22.7492969  0.  650.935  .599700429  189.
  44.4204859 -32.6707031  0.  611.418  .556371264  215.
 -46.0835594  34.2692969  0.  593.219  .556349654  218.
 -41.6934935 -31.5607031  0.  746.067  .55580953  228.
 -101.915044  14.1992969  0.  691.616  .626235321  243.
 -99.6901462 -19.1107031  0.  767.482  .619078481  259.
  110.390932  5.45929688  0.  761.862  .639121909  269.
 -108.634532  9.97929688  0.  690.847  .63515071  288.
 -71.8266668  27.7892969  0.  600.225  .583507894  294.
  29.861594 -33.6007031  0.  757.982  .547030855  296.
 -69.7361592  26.9292969  0.  737.314  .582883879  303.
  53.1259567 -29.7307031  0.  589.087  .565971346  304.
 -47.8306264 -34.7407031  0.  644.787  .557403064  318.
  110.196813  1.79929688  0.  739.905  .640080545  344.
 -83.369255  29.4592969  0.  610.093  .5931828  357.
  48.4521791 -33.5507031  0.  704.328  .558524684  362.
 -119.311053 -10.8107031  0.  583.065  .64406054  365.
  89.17228 -28.1407031  0.  706.7  .600243033  351.
  116.393675 -21.6007031  0.  715.453  .635129709  22.
  132.057549  13.3892969  0.  675.672  .65720408  30.
  110.405864  21.6892969  0.  714.046  .628039407  39.
 -39.7971045  41.1792969  0.  838.776  .552982515  64.
 -82.4285266 -30.9707031  0.  644.674  .591372181  77.
 -77.1574611 -32.0107031  0.  688.926  .585284037  126.
  128.578348 -5.02070312  0.  601.311  .655472658  133.
  125.457518  9.49929688  0.  671.475  .650931036  144.
 -112.307853  24.9992969  0.  826.78  .628800091  148.
 -122.820119  16.2592969  0.  734.441  .64514897  170.
 -31.1364303  40.4692969  0.  665.257  .547150301  195.
  126.099603  9.53929687  0.  698.456  .651601105  201.
 -27.0898049 -39.2607031  0.  646.347  .544430678  211.
 -136.512944 -6.85070313  0.  509.29  .66407693  223.
 -122.969441  16.2792969  0.  699.488  .645317905  226.
 -66.2868218  35.9592969  0.  587.57  .573396185  234.
 -116.593393  23.2292969  0.  721.407  .634736993  235.
  85.7229425 -34.2507031  0.  721.444  .594535609  260.
  129.862517  3.47929688  0.  717.461  .657100138  263.
 -133.436911  6.55929687  0.  813.858  .660544493  265.
  28.7118148 -40.5107031  0.  506.395  .545906167  273.
 -87.1172364 -33.6707031  0.  762.995  .596154451  279.
  133.222261 -2.20070312  0.  688.292  .660903186  285.
 -135.258639  4.45929688  0.  716.575  .662964901  295.
  18.0950228  42.0092969  0.  602.221  .542703388  308.
 -123.088899  14.1892969  0.  485.733  .646393697  340.
 -71.766938 -35.3807031  0.  771.85  .57899036  354.
  47.0933492  39.6892969  0.  741.938  .557305171  368.
  111.167406  26.4492969  0.  545.481  .626933952  7.
 -46.2776779  41.5692969  0.  712.149  .558064141  106.
 -89.0434898 -41.6407031  0.  746.615  .603111588  61.
  83.3636554 -38.5607031  0.  552.405  .593306304  65.
  3.61079186 -45.3507031  0.  763.69  .544082349  88.
  92.9351936 -37.2407031  0.  796.747  .604481299  95.
 -99.8096038 -33.5207031  0.  700.533  .611954307  115.
 -131.421065  27.7692969  0.  498.777  .654734982  118.
  145.242679  4.20929688  0.  589.243  .675229037  121.
 -128.135981 -26.2907031  0.  734.475  .649789681  122.
  99.2216485 -32.6907031  0.  698.383  .611062987  129.
 -.450765693 -47.4407031  0.  544.803  .547600985  131.
 -58.8953843 -41.5907031  0.  573.352  .569035463  147.
 -35.586225  42.8092969  0.  700.31  .55184104  175.
  79.6754028 -39.6607031  0.  699.596  .589681145  207.
 -130.03237  24.6692969  0.  678.401  .652419088  209.
 -48.9505412 -45.4507031  0.  615.38  .565017941  220.
 -89.6706421 -34.4207031  0.  655.286  .599313654  225.
  78.480827 -39.2607031  0.  695.25  .58796988  237.
  57.396565  40.5292969  0.  748.991  .566706421  247.
 -102.064365 -32.5407031  0.  485.447  .614718922  256.
 -45.0980344 -41.8007031  0.  643.661  .557368344  272.
  19.3343952 -48.1607031  0.  773.878  .55235433  281.
  76.9278786  37.2092969  0.  533.499  .585039252  292.
  138.120021  18.3992969  0.  662.263  .664050909  297.
  146.840424  10.1792969  0.  686.321  .676803528  301.
 -92.9109288 -37.3707031  0.  692.33  .604516576  307.
  2.17730096 -46.1807031  0.  845.841  .54534474  355.
 -41.1410022 -48.7207031  0.  683.561  .564935448  46.
 -141.679484  24.9292969  0.  766.939  .669326845  221.
 -141.978128 -24.8107031  0.  722.553  .669773697  268.
 -120.774408  33.4792969  0.  670.897  .641055175  326.
 -164.242033  10.8092969  0.  656.906  .701616862  1.
 -175.695028 -12.9907031  0.  701.326  .719347531  4.
 -147.577702 -23.1607031  0.  688.947  .677857483  33.
  49.9155344  49.8792969  0.  735.809  .574114874  41.
 -.361172512  54.8092969  0.  728.988  .565478744  42.
  69.5663055  51.2592969  0.  586.97  .595984585  52.
  69.8052207  47.0292969  0.  622.646  .587696025  73.
  24.6203929  53.4792969  0.  710.934  .566968937  82.
  2.25196194 -55.8907031  0.  815.92  .56874798  149.
 -134.959995 -36.9807031  0.  617.28  .665172691  152.
  153.843625 -18.0507031  0.  862.072  .686602669  163.
  116.662454 -43.3807031  0.  590.49  .644089354  165.
  164.251366 -4.67070313  0.  723.534  .70148233  173.
 -167.198608 -13.3107031  0.  567.775  .706270515  196.
 -169.9312  12.2492969  0.  592.368  .710332734  213.
  127.264314 -38.2307031  0.  622.89  .654325373  244.
  118.215403  40.1092969  0.  637.713  .642430382  255.
 -114.069852 -44.8207031  0.  600.091  .642264284  277.
 -.376104709  50.9392969  0.  679.311  .555166067  286.
 -169.901336 -23.2507031  0.  637.417  .712786095  311.
 -164.510813  1.90929688  0.  544.544  .701818127  313.
  123.172892  42.2092969  0.  672.504  .652441928  331.
  162.847739  25.1892969  0.  596.152  .702284473  336.
 -138.05096  28.2992969  0.  508.014  .664751183  356.
 -165.884575 -15.0007031  0.  495.35  .704472696  359.
 -64.7338733 -51.0307031  0.  520.722  .590385214  363.
 -31.1364303 -57.5807031  0.  613.4  .582066781  55.
  164.938247  28.0392969  0.  718.645  .707034527  289.
 -4.04942514 -63.7007031  0.  720.967  .595599736  11.
  92.965058 -56.6507031  0.  791.381  .637342105  12.
  194.489065 -1.79070312  0.  456.108  .747784433  16.
 -50.4138965  66.7092969  0.  553.13  .626268336  27.
 -15.263505 -64.5607031  0.  702.634  .60053762  59.
  66.9681032 -64.6907031  0.  578.501  .632924585  63.
  138.44853  47.1392969  0.  523.349  .683797215  67.
 -162.226187  46.8992969  0.  840.614  .722104248  81.
  69.5215089  55.6692969  0.  693.822  .607060053  112.
 -25.880297 -63.5407031  0.  567.879  .600135572  113.
  75.7780994  62.2692969  0.  545.734  .633639104  119.
  28.3833065  66.1292969  0.  743.634  .611075669  134.
  180.900765 -37.4107031  0.  824.043  .740738646  135.
 -5.07974673 -68.3607031  0.  878.037  .6139778  145.
 -8.17071148  63.2692969  0.  614.279  .594326271  155.
 -190.896005  29.5592969  0.  602.44  .750481066  161.
 -70.4081081  57.0592969  0.  569.536  .611888714  172.
 -122.252696 -51.8607031  0.  786.568  .66739884  182.
 -211.845877  22.0892969  0.  643.169  .779943025  198.
 -130.316082 -48.6307031  0.  769.57  .673531598  236.
 -125.776694 -45.7207031  0.  519.731  .661495274  251.
 -85.3701694 -60.0407031  0.  549.71  .637563263  253.
  33.2064061 -66.4907031  0.  721.252  .614706899  293.
  184.992187 -25.0307031  0.  649.924  .738097884  345.
 -197.436307  4.36929688  0.  807.288  .752548351  352.
  106.986391 -55.3307031  0.  893.034  .652890636  358.
  70.0740002  61.5492969  0.  757.235  .625338001  361.
 -211.950402 -23.2907031  0.  706.154  .780679141  9.
 -118.415121 -59.2207031  0.  679.602  .679117448  132.
  228.743524 -24.6607031  0.  673.164  .807452416  6.
  76.3604551  73.5892969  0.  531.915  .675315285  10.
 -18.7576391 -77.8307031  0.  711.019  .657508134  21.
  196.504911 -49.0707031  0.  557.619  .780623021  34.
 -60.9709597  72.5492969  0.  673.095  .657434547  38.
  216.573784 -24.4207031  0.  745.207  .78856372  66.
 -84.5638307  71.8192969  0.  696.658  .676888617  68.
 -68.7058377 -70.9407031  0.  625.568  .657786694  80.
 -231.153208 -30.4607031  0.  638.604  .814589028  91.
  8.89678956  69.7092969  0.  739.708  .620074397  111.
 -108.111905  69.7892969  0.  508.393  .697071779  139.
 -4.93042476 -77.1007031  0.  638.326  .651870781  142.
 -211.144064  30.4392969  0.  554.627  .783793129  146.
  229.086965 -15.0207031  0.  608.574  .80395171  164.
  236.015504  13.6392969  0.  707.16  .813995115  169.
  228.489677  25.6892969  0.  696.929  .807635296  181.
 -168.751557 -49.1707031  0.  749.429  .73638807  197.
 -134.556826  58.2192969  0.  689.018  .70049937  210.
  127.085128 -65.8807031  0.  571.362  .710170216  222.
 -206.186574  40.2592969  0.  776.735  .784704038  240.
  40.7620977  75.5992969  0.  630.62  .656416707  250.
  114.392761  66.9592969  0.  617.053  .69607379  283.
  245.243602  17.4092969  0.  567.1  .828617797  298.
  138.284276  63.9392969  0.  546.651  .720821689  299.
  109.97283 -68.5707031  0.  815.619  .695394445  310.
 -226.150922  5.74929688  0.  579.303  .797590814  327.
  88.8139073 -65.2307031  0.  687.426  .65815251  339.
  77.3758445  74.6892969  0.  716.27  .680596377  87.
 -43.4106961 -77.6407031  0.  676.306  .666747578  238.
  249.140905 -15.3407031  0.  825.338  .833496766  261.
 -106.155787 -71.8507031  0.  489.019  .701669634  367.
  19.0656156  81.5892969  0.  768.066  .674743489  17.
  93.1293122  74.2892969  0.  712.294  .695334549  18.
 -105.439042  72.3192969  0.  527.214  .702394463  19.
 -248.668675 -20.4207031  0.  652.106  .834585717  25.
  90.2175338  85.0392969  0.  575.351  .734247585  26.
  258.428732 -31.8607031  0.  670.764  .853749803  29.
 -266.064684 -17.6307031  0.  784.233  .85710664  36.
 -263.735261 -35.5907031  0.  868.364  .862948305  84.
  102.820308 -83.8207031  0.  702.663  .741805211  97.
  255.457225  2.52929688  0.  841.058  .840147761  108.
  233.805539 -44.9707031  0.  780.435  .83112147  109.
 -248.892657 -38.7807031  0.  688.654  .84605178  117.
 -265.76604  12.3292969  0.  618.531  .855301927  123.
  226.653017  50.7392969  0.  739.249  .827752904  137.
  206.823059 -52.9607031  0.  595.431  .802171463  194.
 -229.047768  35.0992969  0.  610.099  .814898467  206.
  161.160401 -73.9907031  0.  719.411  .780405935  249.
 -183.922669  55.2692969  0.  783.982  .771109267  252.
  261.549561  10.1292969  0.  735.399  .849312819  257.
  232.506438 -43.3507031  0.  695.574  .827575847  302.
 -146.831092 -74.6407031  0.  743.152  .763099941  323.
  255.233242 -12.2007031  0.  782.439  .841159373  325.
 -202.931355 -54.0007031  0.  553.208  .797956978  342.
 -94.3892163  76.6792969  0.  607.034  .70570644  360.
  51.2146355 -89.1207031  0.  523.834  .722418707  57.
  90.5759065  86.4092969  0.  489.855  .740019109  125.
 -260.315788 -44.0507031  0.  818.763  .865162614  43.
 -204.379779 -66.6907031  0.  632.412  .822189965  179.
  127.548026  88.4092969  0.  666.202  .78429974  50.
 -323.628303 -11.5407031  0.  605.259  .918266207  71.
 -299.00511  42.6692969  0.  705.184  .906393902  89.
  65.8631207 -89.9907031  0.  809.347  .735274814  90.
  12.6149066 -92.0607031  0.  554.571  .722538521  110.
  180.04963  79.1592969  0.  573.196  .818031442  127.
  273.226539  50.1392969  0.  531.305  .885426686  150.
  321.353009 -28.9107031  0.  739.869  .920345539  154.
 -293.450333 -23.8007031  0.  634.105  .891712358  157.
 -22.9685186 -98.6407031  0.  701.606  .754903897  174.
  283.604416 -47.0407031  0.  691.556  .893991121  205.
  176.122462  75.1692969  0.  719.194  .803187932  227.
 -56.5510294 -94.0507031  0.  691.598  .747238927  254.
  182.946476 -73.6907031  0.  650.173  .808555099  267.
  311.57242 -3.29070312  0.  628.126  .906413799  270.
 -229.226954  59.1792969  0.  671.662  .842655418  275.
 -183.205923 -83.7007031  0.  670.778  .832968979  287.
 -40.7378329  98.8692969  0.  630.775  .761282105  305.
  257.771715  53.4792969  0.  832.727  .871091325  309.
  334.956241  1.99929688  0.  693.321  .927041055  315.
 -242.59127 -66.0207031  0.  733.047  .868763577  316.
  241.659875 -60.2107031  0.  692.132  .859753112  317.
 -33.5703784  103.149297  0.  747.771  .777678433  334.
 -100.227705 -100.100703  0.  794.186  .801511995  347.
  287.531583 -27.6507031  0.  610.024  .886755272  353.
  277.198503 -61.2207031  0.  570.186  .89975888  15.
  269.433761  64.4892969  0.  770.019  .89550648  300.
 -42.2011882  105.999297  0.  620.88  .792626313  264.
 -130.958166 -119.770703  0.  660.846  .884778311  5.
 -143.69533  102.749297  0.  609.896  .845648362  14.
 -4.2734081  121.639297  0.  732.725  .848123643  47.
  332.522293 -37.7307031  0.  684.224  .932388259  54.
 -182.145737 -111.640703  0.  654.029  .897458251  56.
 -144.44194 -102.230703  0.  650.028  .844700403  58.
 -349.311682 -29.1407031  0.  615.482  .5  69.
 -365.020353  29.1892969  0.  528.17  .5  104.
  340.749933  37.2692969  0.  684.352  .93810687  128.
 -358.181406 -59.2507031  0.  717.74  .5  140.
  14.7352785  110.209297  0.  712.17  .804166337  156.
 -174.843893  105.529297  0.  685.256  .8783765  159.
 -137.513401  105.739297  0.  587.843  .849578446  162.
  295.072343 -73.9607031  0.  701.994  .926888445  192.
 -292.016842 -75.8207031  0.  688.943  .926316067  193.
  398.223959 -16.5207031  0.  753.382  .5  230.
 -347.788597  38.5592969  0.  620.188  .5  233.
  130.325415 -113.390703  0.  710.596  .866850954  246.
  335.672986  32.7092969  0.  754.921  .932956356  258.
 -139.88762  116.429297  0.  680.255  .881239964  274.
 -142.903924 -102.360703  0.  580.145  .843841667  321.
 -356.210356  55.4092969  0.  777.056  .5  328.
 -246.458709  76.7492969  0.  776.904  .888168502  338.
  363.939635  14.2192969  0.  569.055  .5  341.
 -63.9126025  113.059297  0.  642.207  .828981768  350.
 -114.293835  121.829297  0.  700.955  .881559833  160.
  432.89652 -10.7407031  0.  810.271  .5  20.
  279.736977 -98.8907031  0.  571.113  .94090777  24.
 -396.243576 -80.4207031  0.  607.088  .5  37.
 -393.466188 -72.3907031  0.  662.382  .5  45.
  78.4210983  150.499297  0.  647.835  .936351036  72.
  119.275589 -145.660703  0.  564.36  .936708971  75.
 -299.990635 -97.5507031  0.  578.401  .950355442  79.
  426.266625  58.3792969  0.  600.562  .5  86.
  223.308205  122.819297  0.  839.034  .939879504  93.
  299.985036  120.699297  0.  535.486  .967616006  101.
  35.4163712 -127.790703  0.  732.943  .872246624  120.
  110.734372 -133.290703  0.  514.944  .909133035  124.
 -309.636834 -102.780703  0.  507.198  .958740287  151.
 -41.3649852 -140.540703  0.  664.077  .909146503  176.
  335.449003  112.339297  0.  677.046  .973291983  177.
 -436.560508  25.0192969  0.  745.684  .5  183.
  277.303029  124.049297  0.  650.719  .962725593  186.
  395.999062  89.8992969  0.  661.601  .5  202.
  151.827778 -142.990703  0.  774.932  .941618898  203.
 -420.568125 -63.9107031  0.  529.96  .5  217.
  478.962348  19.3792969  0.  609.4  .5  231.
  334.26936  84.0392969  0.  674.755  .957416215  239.
 -421.165413 -55.9107031  0.  625.668  .5  245.
 -437.307118 -58.1607031  0.  578.65  .5  276.
 -415.16267  1.09929687  0.  699.717  .5  280.
 -478.475185 -15.9007031  0.  592.216  .5  320.
  432.672537  55.6292969  0.  690.353  .5  329.
  250.887972 -106.740703  0.  749.501  .933295593  330.
  130.041703 -130.500703  0.  796.002  .910360151  348.
