  4.  30.  82.5959854  32.
  4.  28.  106.324219  31.
  3.  28.  127.454216  31.
  3.  29.  140.300156  29.
  0.  27.  162.942825  32.
  2.  27.  188.249397  31.
  5.  28.  224.952545  28.
  0.  29.  253.782867  29.
  4.  28.  290.083313  30.
  0.  29.  339.084045  29.
  0.  28.  410.480856  36.
  4.  29.  494.657043  30.
