 -8.20250458  1.  29. -47.8604926  20.0606989  97.  436.982 1
 -8.01373229  2.  30.  54.2010773 -27.7092922  88.  990.668 1
 -7.32206889  6.  30.  370.524728  64.9007355  29.  1107.29 1
 -6.65334327  6.  30. -147.517964 -104.92931  20.  439.111 2
 -6.11165677  6.  30.  116.080091  97.0307132  82.  828.609 2
 -6.25349923  6.  30.  357.951821  34.6607344  166.  801.232 2
 -6.05348226  6.  30.  229.385622 -146.369277  177.  838.035 2
 -6.43112471  6.  29. -274.277392  5.11067914  136.  469.377 3
 -5.91306332  6.  29.  253.545907 -47.7292747  42.  804.87 3
 -5.87230328  6.  29.  24.2769609 -98.2292948  91.  793.011 3
 -7.63048941  5.  27.  94.4433404  58.4507114  69.  943.778 4
 -7.0992266  6.  28. -63.5243586 -77.0293025  126.  437.631 4
 -6.98749889  6.  28.  105.672352  73.8907123  179.  863.001 4
 -6.24881655  6.  27. -252.715296 -41.759319  178.  461.561 5
 -5.8555477  6.  28. -10.0073784  77.0407022  96.  769.456 6
 -7.49599586  4.  27.  96.2650775 -45.3892885  46.  988.939 7
 -7.23449908  4.  27.  57.2472386  51.3207081  87.  940.84 8
